County,State,Population,Total Votes,Democrats,Republican,Other
Morehouse Parish,Louisiana,29891,12971,5336,7471,164
Natchitoches Parish,Louisiana,38950,16966,7398,9261,307
Orleans Parish,Louisiana,493765,197103,152610,42847,1646
Ouachita Parish,Louisiana,149293,64444,22016,41750,678
Plaquemines Parish,Louisiana,29390,12153,4181,7866,106
Pointe Coupee Parish,Louisiana,22332,11271,5712,5429,130
Rapides Parish,Louisiana,127095,54069,18904,34492,673
Red River Parish,Louisiana,9433,4717,2140,2507,70
Richland Parish,Louisiana,20487,8665,3082,5471,112
Sabine Parish,Louisiana,23539,9576,2743,6711,122
St. Bernard Parish,Louisiana,70547,29838,9956,19597,285
St. Charles Parish,Louisiana,49939,23837,8856,14747,234
St. Helena Parish,Louisiana,10548,5508,3173,2235,100
St. James Parish,Louisiana,21229,11108,6407,4545,156
St. John the Baptist Parish,Louisiana,44822,19617,10305,9039,273
St. Landry Parish,Louisiana,84487,36760,18166,18315,279
St. Martin Parish,Louisiana,49754,22824,10321,12095,408
St. Mary Parish,Louisiana,53288,22694,9547,12877,270
St. Tammany Parish,Louisiana,211405,100592,24665,75139,788
Tangipahoa Parish,Louisiana,105335,42135,15345,26181,609
Tensas Parish,Louisiana,5785,2963,1469,1453,41
Terrebonne Parish,Louisiana,106783,40574,13684,26358,532
Union Parish,Louisiana,22676,10718,3089,7457,172
Vermilion Parish,Louisiana,55113,24552,9085,15069,398
Vernon Parish,Louisiana,51402,15229,4035,11032,162
Washington Parish,Louisiana,44521,17841,6554,11006,281
Webster Parish,Louisiana,41145,18449,6833,11070,546
West Baton Rouge Parish,Louisiana,22049,10835,4932,5822,81
West Carroll Parish,Louisiana,12009,5033,1231,3740,62
West Feliciana Parish,Louisiana,15300,5218,2214,2932,72
Winn Parish,Louisiana,15908,6507,2056,4366,85
Androscoggin County,Maine,106867,55842,30345,24453,1044
Aroostook County,Maine,72959,36709,18988,17152,569
Cumberland County,Maine,274920,135485,76911,56251,2323
Franklin County,Maine,30096,17136,9410,7315,411
Hancock County,Maine,53613,31754,17299,13810,645
Kennebec County,Maine,120303,62831,33167,28363,1301
Knox County,Maine,40514,21456,11430,9074,952
Lincoln County,Maine,34827,20608,10548,9676,384
Oxford County,Maine,56763,31914,16825,14354,735
Penobscot County,Maine,148814,76414,37775,37339,1300
Piscataquis County,Maine,17493,9871,4378,5261,232
Sagadahoc County,Maine,36100,19856,10341,9064,451
Somerset County,Maine,51328,27053,13530,12926,597
Waldo County,Maine,38209,21741,11259,10044,438
Washington County,Maine,33474,16496,7998,8207,291
York County,Maine,197408,101344,53949,45708,1687
Allegany County,Maryland,74408,29855,10576,18980,299
Anne Arundel County,Maryland,513259,239667,103324,133231,3112
Baltimore County,Maryland,784371,353479,182474,166051,4954
Calvert County,Maryland,84928,39351,15967,23017,367
Caroline County,Maryland,30653,11356,3810,7396,150
Carroll County,Maryland,163915,79349,22974,55275,1100
Cecil County,Maryland,94809,37674,14680,22556,438
Charles County,Maryland,135601,58241,29354,28442,445
Dorchester County,Maryland,31086,13339,5411,7801,127
Frederick County,Maryland,217776,100594,39503,59934,1157
Garrett County,Maryland,30147,12484,3291,9085,108
Harford County,Maryland,234849,112728,39685,71565,1478
Howard County,Maryland,265919,133810,72257,59724,1829
Kent County,Maryland,19513,9285,4278,4900,107
Montgomery County,Maryland,914991,415225,273936,136334,4955
Prince George's County,Maryland,845950,318474,260532,55532,2410
Queen Anne's County,Maryland,44411,21794,7070,14489,235
St. Mary's County,Maryland,94900,37916,13776,23725,415
Somerset County,Maryland,25807,8994,4034,4884,76
Talbot County,Maryland,35793,18864,7367,11288,209
Washington County,Maryland,139423,57904,20387,36917,600
Wicomico County,Maryland,90210,37503,15137,21998,368
Worcester County,Maryland,49994,25229,9648,15349,232
Baltimore city,Maryland,624222,213563,175022,36230,2311
Barnstable County,Massachusetts,224264,132148,72156,58527,1465
Berkshire County,Massachusetts,133076,65291,47743,16806,742
Bristol County,Massachusetts,545988,232878,147854,82524,2500
Dukes County,Massachusetts,15704,9997,7265,2602,130
Essex County,Massachusetts,729783,333233,194068,135114,4051
Franklin County,Massachusetts,71875,37381,25550,11058,773
Hampden County,Massachusetts,460841,186639,113710,70925,2004
Hampshire County,Massachusetts,155019,74422,51680,21315,1427
Middlesex County,Massachusetts,1459232,688960,440862,237815,10283
Nantucket County,Massachusetts,9732,5724,3608,2040,76
Norfolk County,Massachusetts,652630,331137,199392,127763,3982
Plymouth County,Massachusetts,485010,233297,125178,105603,2516
Suffolk County,Massachusetts,691272,240645,182592,54923,3130
Worcester County,Massachusetts,777855,340636,192142,144094,4400
Alcona County,Michigan,11459,6531,2871,3592,68
Alger County,Michigan,9680,4765,2395,2318,52
Allegan County,Michigan,110225,53907,19355,34022,530
Alpena County,Michigan,30735,15211,7407,7665,139
Antrim County,Michigan,24263,13619,5072,8379,168
Arenac County,Michigan,17128,8216,4076,4071,69
Baraga County,Michigan,8884,3684,1660,1977,47
Barry County,Michigan,59005,30272,11312,18638,322
Bay County,Michigan,109453,57059,31049,25448,562
Benzie County,Michigan,17420,9778,4383,5284,111
Berrien County,Michigan,159742,74671,32846,41076,749
Branch County,Michigan,46791,17967,7004,10784,179
Calhoun County,Michigan,139443,62667,29891,32093,683
Cass County,Michigan,52290,22697,9537,12964,196
Charlevoix County,Michigan,26601,14139,5729,8214,196
Cheboygan County,Michigan,27228,13887,5941,7798,148
Chippewa County,Michigan,38803,16488,7203,9122,163
Clare County,Michigan,31821,14226,6984,7088,154
Clinton County,Michigan,70605,37807,15483,21989,335
Crawford County,Michigan,14591,7235,3126,4017,92
Delta County,Michigan,38123,19238,9381,9680,177
Dickinson County,Michigan,27231,13549,5650,7734,165
Eaton County,Michigan,107533,55755,25411,29781,563
Emmet County,Michigan,32824,17372,6846,10332,194
Genesee County,Michigan,442534,213775,128334,83870,1571
Gladwin County,Michigan,26971,13227,6343,6770,114
Gogebic County,Michigan,16976,8452,4421,3935,96
Grand Traverse County,Michigan,82768,46191,18256,27446,489
Gratiot County,Michigan,42583,17379,7377,9834,168
Hillsdale County,Michigan,47392,20216,7123,12804,289
Houghton County,Michigan,36154,15851,6731,8889,231
Huron County,Michigan,35014,17466,7629,9671,166
Ingham County,Michigan,283586,133053,76877,54734,1442
Ionia County,Michigan,64562,27618,10647,16621,350
Iosco County,Michigan,26860,14006,6557,7301,148
Iron County,Michigan,12460,6511,3215,3224,72
Isabella County,Michigan,67067,24390,12334,11754,302
Jackson County,Michigan,162140,71795,31025,40029,741
Kalamazoo County,Michigan,242505,119783,61462,57147,1174
Kalkaska County,Michigan,17400,8380,3189,5084,107
Kent County,Michigan,589554,290891,116909,171201,2781
Keweenaw County,Michigan,2125,1439,630,781,28
Lake County,Michigan,11757,5246,2675,2503,68
Lapeer County,Michigan,91125,44147,18086,25556,505
Leelanau County,Michigan,21859,13917,6048,7733,136
Lenawee County,Michigan,101216,47012,20787,25675,550
Livingston County,Michigan,175245,93742,33991,58860,891
Luce County,Michigan,6894,2829,1045,1749,35
Mackinac County,Michigan,11647,6599,2819,3706,74
Macomb County,Michigan,823418,402410,196160,202166,4084
Manistee County,Michigan,25048,12740,6272,6295,173
Marquette County,Michigan,65620,32488,17412,14690,386
Mason County,Michigan,28842,14611,6333,8124,154
Mecosta County,Michigan,42553,17581,7730,9710,141
Menominee County,Michigan,24987,11419,5326,5942,151
Midland County,Michigan,84058,43275,18355,24369,551
Missaukee County,Michigan,15127,7421,2319,5055,47
Monroe County,Michigan,151117,74132,36089,37470,573
Montcalm County,Michigan,63482,26734,11471,14968,295
Montmorency County,Michigan,10326,5563,2196,3300,67
Muskegon County,Michigan,172771,80313,44282,35302,729
Newaygo County,Michigan,49272,22873,9057,13608,208
Oakland County,Michigan,1203812,641977,319387,316633,5957
Oceana County,Michigan,27556,12297,5441,6677,179
Ogemaw County,Michigan,22053,10796,5215,5454,127
Ontonagon County,Michigan,7497,4192,1863,2262,67
Osceola County,Michigan,23990,11188,4467,6599,122
Oscoda County,Michigan,9299,4409,1792,2570,47
Otsego County,Michigan,24586,12307,4674,7470,163
Ottawa County,Michigan,253048,128643,35552,92048,1043
Presque Isle County,Michigan,14163,7516,3432,3982,102
Roscommon County,Michigan,25771,14359,6810,7364,185
Saginaw County,Michigan,208489,102852,54887,47165,800
St. Clair County,Michigan,168457,79743,36174,42740,829
St. Joseph County,Michigan,62265,25239,9648,15340,251
Sanilac County,Michigan,44939,20763,7883,12632,248
Schoolcraft County,Michigan,8962,4441,2137,2267,37
Shiawassee County,Michigan,73034,36651,16881,19407,363
Tuscola County,Michigan,58230,28338,12631,15389,318
Van Buren County,Michigan,77241,34174,16151,17634,389
Washtenaw County,Michigan,339422,173264,109953,61455,1856
Wayne County,Michigan,1983830,864728,600047,257750,6931
Wexford County,Michigan,31778,15160,6034,8966,160
Aitkin County,Minnesota,16028,9452,4539,4768,145
Anoka County,Minnesota,316643,174066,80226,91853,1987
Becker County,Minnesota,31625,16801,6756,9795,250
Beltrami County,Minnesota,42100,21131,10592,10237,302
Benton County,Minnesota,37072,18384,8059,10043,282
Big Stone County,Minnesota,5444,3067,1536,1483,48
Blue Earth County,Minnesota,59116,33119,16865,15737,517
Brown County,Minnesota,26666,13778,5158,8395,225
Carlton County,Minnesota,33950,18334,11462,6642,230
Carver County,Minnesota,80473,45411,16456,28510,445
Cass County,Minnesota,28338,15910,6835,8875,200
Chippewa County,Minnesota,12531,6606,3424,3089,93
Chisago County,Minnesota,49054,28260,12219,15705,336
Clay County,Minnesota,53251,27737,12989,14365,383
Clearwater County,Minnesota,8466,4361,1871,2438,52
Cook County,Minnesota,5180,3303,1733,1489,81
Cottonwood County,Minnesota,12151,6369,2726,3557,86
Crow Wing County,Minnesota,58814,33545,14005,19106,434
Dakota County,Minnesota,377143,215846,104635,108959,2252
Dodge County,Minnesota,19162,9868,4117,5593,158
Douglas County,Minnesota,34555,20309,8219,11793,297
Faribault County,Minnesota,15554,8681,3767,4794,120
Fillmore County,Minnesota,21188,11698,5825,5694,179
Freeborn County,Minnesota,31948,17666,9733,7681,252
Goodhue County,Minnesota,45329,25608,12103,13134,371
Grant County,Minnesota,6174,3819,1856,1893,70
Hennepin County,Minnesota,1118756,646984,383842,255135,8007
Houston County,Minnesota,19582,11082,5276,5631,175
Hubbard County,Minnesota,19453,11340,4741,6444,155
Isanti County,Minnesota,35592,19313,7883,11190,240
Itasca County,Minnesota,44221,24367,13290,10705,372
Jackson County,Minnesota,10693,5779,2652,3024,103
Kanabec County,Minnesota,16080,8248,3592,4527,129
Kandiyohi County,Minnesota,41456,21349,9337,11704,308
Kittson County,Minnesota,4898,2682,1333,1307,42
Koochiching County,Minnesota,13919,7309,3662,3539,108
Lac qui Parle County,Minnesota,7674,4541,2390,2093,58
Lake County,Minnesota,11100,7071,4212,2769,90
Lake of the Woods County,Minnesota,4401,2400,921,1428,51
Le Sueur County,Minnesota,26811,14424,6466,7746,212
Lincoln County,Minnesota,6138,3342,1558,1736,48
Lyon County,Minnesota,24981,12673,5292,7203,178
McLeod County,Minnesota,35923,18412,6712,11407,293
Mahnomen County,Minnesota,5215,2508,1339,1132,37
Marshall County,Minnesota,9938,5562,2308,3187,67
Martin County,Minnesota,21126,11047,4590,6311,146
Meeker County,Minnesota,23200,12334,5292,6854,188
Mille Lacs County,Minnesota,24716,13065,5677,7194,194
Morrison County,Minnesota,32489,16758,6794,9698,266
Mower County,Minnesota,38900,20222,12334,7591,297
Murray County,Minnesota,8989,4998,2218,2719,61
Nicollet County,Minnesota,31036,17741,8797,8689,255
Nobles County,Minnesota,20629,9204,3898,5159,147
Norman County,Minnesota,7120,3810,1954,1794,62
Olmsted County,Minnesota,133195,71576,33285,37371,920
Otter Tail County,Minnesota,57576,32178,12038,19734,406
Pennington County,Minnesota,13640,7017,3117,3767,133
Pine County,Minnesota,28323,14518,7228,7033,257
Pipestone County,Minnesota,9598,5032,1900,3066,66
Polk County,Minnesota,31093,15668,6729,8724,215
Pope County,Minnesota,11183,6700,3301,3303,96
Ramsey County,Minnesota,501104,272577,171846,97096,3635
Red Lake County,Minnesota,4259,2176,963,1164,49
Redwood County,Minnesota,16320,8139,3104,4898,137
Renville County,Minnesota,16609,8349,3787,4430,132
Rice County,Minnesota,60146,30745,16425,13881,439
Rock County,Minnesota,9501,5191,2000,3111,80
Roseau County,Minnesota,16150,7911,2442,5355,114
St. Louis County,Minnesota,199304,119041,77694,39866,1481
Scott County,Minnesota,112605,60639,23958,36055,626
Sherburne County,Minnesota,78091,41454,15816,25182,456
Sibley County,Minnesota,15202,7949,3109,4669,171
Stearns County,Minnesota,139788,75577,32659,41726,1192
Steele County,Minnesota,35090,18695,7994,10389,312
Stevens County,Minnesota,9857,5949,2821,3030,98
Swift County,Minnesota,10551,5735,3165,2481,89
Todd County,Minnesota,24633,12214,5034,6945,235
Traverse County,Minnesota,3871,2141,1026,1076,39
Wabasha County,Minnesota,21755,11835,5548,6120,167
Wadena County,Minnesota,13682,7093,2791,4214,88
Waseca County,Minnesota,19245,9800,4179,5457,164
Washington County,Minnesota,215937,128449,61395,65751,1303
Watonwan County,Minnesota,11504,5583,2514,2970,99
Wilkin County,Minnesota,6860,3527,1169,2303,55
Winona County,Minnesota,50257,27406,14231,12686,489
Wright County,Minnesota,106998,59534,22618,36176,740
Yellow Medicine County,Minnesota,10795,5758,2799,2878,81
Adams County,Mississippi,32785,14376,7844,6487,45
Alcorn County,Mississippi,35448,14181,5425,8605,151
Amite County,Mississippi,13337,7117,2973,4106,38
Attala County,Mississippi,19330,7945,3014,4882,49
Benton County,Mississippi,8146,4229,2234,1962,33
Bolivar County,Mississippi,37211,13427,8560,4722,145
Calhoun County,Mississippi,14857,6331,2211,4096,24
Carroll County,Mississippi,10544,5577,1897,3652,28
Chickasaw County,Mississippi,18642,8343,4078,4193,72
Choctaw County,Mississippi,9132,3908,1290,2598,20
Claiborne County,Mississippi,10772,5321,4338,941,42
Clarke County,Mississippi,17133,7438,2377,5027,34
Clay County,Mississippi,21531,9111,4732,4333,46
Coahoma County,Mississippi,28508,10516,6741,3643,132
Copiah County,Mississippi,29157,11272,4902,6316,54
Covington County,Mississippi,19621,8194,3135,5010,49
DeSoto County,Mississippi,130767,48981,13247,35437,297
Forrest County,Mississippi,71732,25936,9781,15966,189
Franklin County,Mississippi,8196,4473,1566,2883,24
George County,Mississippi,20326,7950,1715,6182,53
Greene County,Mississippi,13155,5275,1419,3827,29
Grenada County,Mississippi,22222,10050,4154,5844,52
Hancock County,Mississippi,46717,17550,5023,12332,195
Harrison County,Mississippi,195971,61810,22555,38781,474
Hinds County,Mississippi,248147,86265,51370,34269,626
Holmes County,Mississippi,20257,8144,6170,1925,49
Humphreys County,Mississippi,10204,4651,2975,1626,50
Issaquena County,Mississippi,1813,962,510,437,15
Itawamba County,Mississippi,23085,9596,2771,6751,74
Jackson County,Mississippi,136565,49414,15046,34035,333
Jasper County,Mississippi,17751,7926,4081,3808,37
Jefferson County,Mississippi,8760,3440,2798,627,15
Jefferson Davis County,Mississippi,12932,5760,2955,2667,138
Jones County,Mississippi,65296,26518,7344,19032,142
Kemper County,Mississippi,10648,4589,2454,2107,28
Lafayette County,Mississippi,41840,15388,6218,9004,166
Lamar County,Mississippi,45001,20294,3876,16288,130
Lauderdale County,Mississippi,78055,29555,10026,19395,134
Lawrence County,Mississippi,13149,6522,2355,4119,48
Leake County,Mississippi,22561,8173,3212,4926,35
Lee County,Mississippi,77937,30010,9895,19878,237
Leflore County,Mississippi,34863,11684,7240,4427,17
Lincoln County,Mississippi,33490,14326,4372,9889,65
Lowndes County,Mississippi,59699,20748,7904,12642,202
Madison County,Mississippi,82283,37148,12942,24015,191
Marion County,Mississippi,25617,11732,3828,7845,59
Marshall County,Mississippi,35720,14486,8472,5932,82
Monroe County,Mississippi,37678,15459,6149,9223,87
Montgomery County,Mississippi,11507,5396,2422,2953,21
Neshoba County,Mississippi,29139,10133,2515,7581,37
Newton County,Mississippi,21535,8472,2274,6156,42
Noxubee County,Mississippi,12056,6020,4293,1698,29
Oktibbeha County,Mississippi,43382,9742,4178,5485,79
Panola County,Mississippi,34701,13330,6540,6734,56
Pearl River County,Mississippi,50624,19121,4392,14612,117
Perry County,Mississippi,12233,5010,1259,3729,22
Pike County,Mississippi,38700,16215,7578,8547,90
Pontotoc County,Mississippi,28276,11061,2591,8375,95
Prentiss County,Mississippi,25568,9876,3306,6503,67
Quitman County,Mississippi,9494,3416,2032,1360,24
Rankin County,Mississippi,127232,53365,10738,41971,656
Scott County,Mississippi,28097,10175,3780,6364,31
Sharkey County,Mississippi,5845,3081,1553,1115,413
Simpson County,Mississippi,27362,10077,3262,6810,5
Smith County,Mississippi,16126,7106,1493,5566,47
Stone County,Mississippi,14694,5630,1502,4072,56
Sunflower County,Mississippi,32349,9663,6057,3492,114
Tallahatchie County,Mississippi,15249,6161,3377,2725,59
Tate County,Mississippi,26599,11001,4279,6663,59
Tippah County,Mississippi,21261,9113,2983,6048,82
Tishomingo County,Mississippi,19145,8165,2775,5288,102
Tunica County,Mississippi,10221,2815,1934,845,36
Union County,Mississippi,26076,10199,2710,7422,67
Walthall County,Mississippi,15104,6459,2550,3873,36
Warren County,Mississippi,49092,20117,8244,11773,100
Washington County,Mississippi,56802,17875,10562,7031,282
Wayne County,Mississippi,21069,8527,3155,5333,39
Webster County,Mississippi,10057,5002,1318,3668,16
Wilkinson County,Mississippi,10185,4388,2794,1563,31
Winston County,Mississippi,19715,9382,3960,5375,47
Yalobusha County,Mississippi,12961,5971,2656,3278,37
Yazoo County,Mississippi,27963,10694,4798,5595,301
Adair County,Missouri,24988,11404,4938,6367,99
Andrew County,Missouri,16580,8266,3069,5135,62
Atchison County,Missouri,6153,3156,1005,2137,14
Audrain County,Missouri,25555,10683,4318,6294,71
Barry County,Missouri,34849,13927,4223,9599,105
Barton County,Missouri,12941,5991,1373,4572,46
Bates County,Missouri,17088,8466,3398,5004,64
Benton County,Missouri,18336,9009,3381,5575,53
Bollinger County,Missouri,12427,5895,1754,4102,39
Boone County,Missouri,145348,76046,37643,37801,602
Buchanan County,Missouri,86039,37950,17799,19812,339
Butler County,Missouri,41476,16441,4666,11696,79
Caldwell County,Missouri,9230,4268,1645,2593,30
Callaway County,Missouri,41767,17773,6559,11108,106
Camden County,Missouri,39572,19519,6296,13122,101
Cape Girardeau County,Missouri,71121,34565,10568,23814,183
Carroll County,Missouri,9922,4741,1568,3155,18
Carter County,Missouri,5982,2779,964,1797,18
Cass County,Missouri,90759,44217,16681,27253,283
Cedar County,Missouri,14073,6203,1910,4238,55
Chariton County,Missouri,8174,4340,1892,2421,27
Christian County,Missouri,63171,31348,9059,22102,187
Clark County,Missouri,7239,3736,1794,1899,43
Clay County,Missouri,196718,96460,44670,51193,597
Clinton County,Missouri,20409,9540,4165,5287,88
Cole County,Missouri,72427,36701,11753,24752,196
Cooper County,Missouri,17203,7508,2400,5058,50
Crawford County,Missouri,23918,9381,3632,5686,63
Dade County,Missouri,7893,4089,1104,2963,22
Dallas County,Missouri,16275,7259,2407,4788,64
Daviess County,Missouri,8228,3794,1402,2351,41
DeKalb County,Missouri,12734,4686,1707,2941,38
Dent County,Missouri,15157,6304,1865,4369,70
Douglas County,Missouri,13372,6327,1741,4498,88
Dunklin County,Missouri,32420,11677,4901,6720,56
Franklin County,Missouri,97465,45318,18556,26429,333
Gasconade County,Missouri,15464,7171,2355,4753,63
Gentry County,Missouri,6771,3312,1201,2085,26
Greene County,Missouri,253130,125266,46657,77885,724
Grundy County,Missouri,10209,4808,1561,3172,75
Harrison County,Missouri,8753,4048,1279,2729,40
Henry County,Missouri,22442,10877,4461,6361,55
Hickory County,Missouri,9316,4866,2043,2791,32
Holt County,Missouri,5116,2691,811,1864,16
Howard County,Missouri,10012,4921,1972,2915,34
Howell County,Missouri,38036,16379,5118,11097,164
Iron County,Missouri,10617,4679,2157,2477,45
Jackson County,Missouri,658307,174570,79029,94439,1102
Jasper County,Missouri,108897,45085,13002,31846,237
Jefferson County,Missouri,207829,93264,46057,46624,583
Johnson County,Missouri,50905,20236,7790,12257,189
Knox County,Missouri,4236,1978,761,1207,10
Laclede County,Missouri,33513,14869,4213,10578,78
Lafayette County,Missouri,33110,16182,6412,9656,114
Lawrence County,Missouri,36798,15806,4506,11194,106
Lewis County,Missouri,10319,4644,1754,2862,28
Lincoln County,Missouri,44995,19839,8368,11316,155
Linn County,Missouri,13256,5898,2440,3422,36
Livingston County,Missouri,14604,6346,2278,4029,39
McDonald County,Missouri,22410,7725,2215,5443,67
Macon County,Missouri,15497,7570,2856,4673,41
Madison County,Missouri,11937,4918,1972,2905,41
Maries County,Missouri,9077,4424,1563,2825,36
Marion County,Missouri,28193,12453,4568,7815,70
Mercer County,Missouri,3701,1817,582,1207,28
Miller County,Missouri,24488,10831,2959,7797,75
Mississippi County,Missouri,13669,5298,2374,2903,21
Moniteau County,Missouri,15082,6691,1913,4743,35
Monroe County,Missouri,9254,4307,1647,2632,28
Montgomery County,Missouri,12236,5760,2147,3563,50
Morgan County,Missouri,20106,8771,3053,5657,61
New Madrid County,Missouri,19235,7907,3716,4154,37
Newton County,Missouri,55100,23889,6564,17187,138
Nodaway County,Missouri,22517,10119,3830,6226,63
Oregon County,Missouri,10503,4673,1823,2769,81
Osage County,Missouri,13361,6671,1673,4975,23
Ozark County,Missouri,9555,4707,1561,3083,63
Pemiscot County,Missouri,19338,6806,3381,3398,27
Perry County,Missouri,18454,8247,2621,5583,43
Pettis County,Missouri,39883,17496,5801,11603,92
Phelps County,Missouri,42616,18700,6666,11874,160
Pike County,Missouri,18434,8040,3670,4314,56
Platte County,Missouri,81106,41970,18412,23302,256
Polk County,Missouri,28690,12453,3775,8586,92
Pulaski County,Missouri,45301,12221,3551,8618,52
Putnam County,Missouri,5131,2445,772,1660,13
Ralls County,Missouri,9792,5034,2031,2986,17
Randolph County,Missouri,25211,10198,3586,6551,61
Ray County,Missouri,23739,10788,5034,5673,81
Reynolds County,Missouri,6717,3364,1449,1896,19
Ripley County,Missouri,13843,5653,1907,3693,53
St. Charles County,Missouri,319729,163488,66855,95826,807
St. Clair County,Missouri,9711,4965,1841,3098,26
Ste. Genevieve County,Missouri,18218,8146,4281,3791,74
St. Francois County,Missouri,60829,22933,10748,12087,98
St. Louis County,Missouri,1007813,542983,295284,244969,2730
Saline County,Missouri,23058,9939,4479,5389,71
Schuyler County,Missouri,4313,2031,894,1124,13
Scotland County,Missouri,4838,2197,828,1352,17
Scott County,Missouri,39704,17448,6057,11330,61
Shannon County,Missouri,8254,4167,1618,2511,38
Shelby County,Missouri,6661,3502,1201,2280,21
Stoddard County,Missouri,30064,13252,3946,9242,64
Stone County,Missouri,30542,15189,4578,10534,77
Sullivan County,Missouri,6925,3089,1178,1880,31
Taney County,Missouri,43381,19280,5601,13578,101
Texas County,Missouri,24845,11018,3664,7234,120
Vernon County,Missouri,20620,8992,3206,5732,54
Warren County,Missouri,27971,13432,5461,7883,88
Washington County,Missouri,24174,9178,4459,4641,78
Wayne County,Missouri,13394,6204,2250,3919,35
Webster County,Missouri,33394,14944,4657,10194,93
Worth County,Missouri,2269,1132,436,691,5
Wright County,Missouri,18226,8346,2188,6090,68
St. Louis city,Missouri,330988,144638,116133,27793,712
Kansas City,Missouri,658307,141423,104625,36061,737
Beaverhead County,Montana,8908,4242,1103,3067,72
Big Horn County,Montana,12731,4311,2215,2028,68
Blaine County,Montana,6571,2768,1300,1424,44
Broadwater County,Montana,4711,2353,533,1778,42
Carbon County,Montana,9796,5321,1847,3342,132
Carter County,Montana,1284,709,76,623,10
Cascade County,Montana,80198,33459,13701,19028,730
Chouteau County,Montana,5729,2921,946,1913,62
Custer County,Montana,11510,5048,1630,3297,121
Daniels County,Montana,1804,1119,326,764,29
Dawson County,Montana,8764,4484,1494,2884,106
Deer Lodge County,Montana,9274,4543,2700,1725,118
Fallon County,Montana,2773,1491,289,1178,24
Fergus County,Montana,11546,6127,1582,4425,120
Flathead County,Montana,81247,38678,11587,26019,1072
Gallatin County,Montana,77124,39841,16405,22392,1044
Garfield County,Montana,1236,655,52,590,13
Glacier County,Montana,13388,4562,2641,1828,93
Golden Valley County,Montana,1001,522,119,396,7
Granite County,Montana,2943,1605,404,1144,57
Hill County,Montana,15947,6657,2997,3505,155
Jefferson County,Montana,10511,5868,1881,3844,143
Judith Basin County,Montana,2196,1286,322,944,20
Lake County,Montana,27634,12576,4960,7245,371
Lewis and Clark County,Montana,58041,29842,12717,16494,631
Liberty County,Montana,2263,1033,281,734,18
Lincoln County,Montana,18991,8447,2320,5889,238
McCone County,Montana,1781,1137,320,791,26
Madison County,Montana,6999,3933,983,2868,82
Meagher County,Montana,1935,973,247,698,28
Mineral County,Montana,3985,1837,542,1242,53
Missoula County,Montana,100934,52452,26983,23989,1480
Musselshell County,Montana,4370,2247,538,1663,46
Park County,Montana,15509,8217,3199,4771,247
Petroleum County,Montana,519,292,55,228,9
Phillips County,Montana,4295,2170,456,1677,37
Pondera County,Montana,6140,2860,956,1853,51
Powder River County,Montana,1789,1029,154,856,19
Powell County,Montana,6872,2830,761,1993,76
Prairie County,Montana,1153,736,181,546,9
Ravalli County,Montana,38739,19866,6144,13279,443
Richland County,Montana,9096,4308,1120,3110,78
Roosevelt County,Montana,10459,4028,2195,1762,71
Rosebud County,Montana,9136,3585,1520,1982,83
Sanders County,Montana,10895,5153,1502,3461,190
Sheridan County,Montana,3683,2038,846,1159,33
Silver Bow County,Montana,33416,16084,9307,6381,396
Stillwater County,Montana,8435,4213,1025,3090,98
Sweet Grass County,Montana,3676,1983,445,1509,29
Teton County,Montana,6209,3359,1047,2232,80
Toole County,Montana,5069,2311,690,1583,38
Treasure County,Montana,799,482,121,348,13
Valley County,Montana,7422,4018,1431,2476,111
Wheatland County,Montana,2113,979,250,706,23
Wibaux County,Montana,1019,560,144,407,9
Yellowstone County,Montana,135441,66286,24120,40903,1263
Adams County,Nebraska,30740,13286,3791,9233,262
Antelope County,Nebraska,7063,3424,613,2761,50
Arthur County,Nebraska,433,266,24,240,2
Banner County,Nebraska,749,437,56,379,2
Blaine County,Nebraska,515,339,38,301,0
Boone County,Nebraska,5813,2895,546,2309,40
Box Butte County,Nebraska,11528,5152,1657,3396,99
Boyd County,Nebraska,2246,1148,228,911,9
Brown County,Nebraska,3441,1733,268,1426,39
Buffalo County,Nebraska,43753,18608,4100,14222,286
Burt County,Nebraska,7399,3668,1272,2349,47
Butler County,Nebraska,8631,4168,1068,3016,84
Cass County,Nebraska,25074,11529,3619,7763,147
Cedar County,Nebraska,9246,4536,1083,3387,66
Chase County,Nebraska,4018,1973,302,1652,19
Cherry County,Nebraska,6064,3042,483,2509,50
Cheyenne County,Nebraska,9970,4746,893,3791,62
Clay County,Nebraska,6795,3337,743,2543,51
Colfax County,Nebraska,10457,3633,990,2589,54
Cuming County,Nebraska,9709,4349,966,3330,53
Custer County,Nebraska,11328,5612,1040,4518,54
Dakota County,Nebraska,20410,6615,3027,3526,62
Dawes County,Nebraska,9127,3994,1119,2809,66
Dawson County,Nebraska,24112,7956,1728,6149,79
Deuel County,Nebraska,2025,1053,222,820,11
Dixon County,Nebraska,5908,3009,938,2028,43
Dodge County,Nebraska,36267,16172,5250,10716,206
Douglas County,Nebraska,482075,207071,83330,120813,2928
Dundy County,Nebraska,2154,1053,186,858,9
Fillmore County,Nebraska,6281,3193,828,2314,51
Franklin County,Nebraska,3411,1714,412,1277,25
Frontier County,Nebraska,2990,1467,275,1160,32
Furnas County,Nebraska,5112,2467,492,1950,25
Gage County,Nebraska,23052,10384,3655,6575,154
Garden County,Nebraska,2245,1183,201,970,12
Garfield County,Nebraska,1955,1017,196,806,15
