County,State,Population,Total Votes,Democrats,Republican,Other
Gage County,Nebraska,21654,9661,3903,5513,245
Garden County,Nebraska,1983,1091,242,829,20
Garfield County,Nebraska,1994,940,149,769,22
Gosper County,Nebraska,2080,978,230,734,14
Grant County,Nebraska,625,363,30,322,11
Greeley County,Nebraska,2464,1185,340,820,25
Hall County,Nebraska,60095,20229,7161,12646,422
Hamilton County,Nebraska,9040,4871,1146,3600,125
Harlan County,Nebraska,3411,1778,354,1395,29
Hayes County,Nebraska,919,539,51,476,12
Hitchcock County,Nebraska,2873,1495,274,1178,43
Holt County,Nebraska,10376,4939,882,3922,135
Hooker County,Nebraska,718,395,59,330,6
Howard County,Nebraska,6298,2870,914,1890,66
Jefferson County,Nebraska,7534,3446,1195,2166,85
Johnson County,Nebraska,5186,2063,790,1225,48
Kearney County,Nebraska,6508,3180,773,2349,58
Keith County,Nebraska,8225,4058,928,3044,86
Keya Paha County,Nebraska,797,484,80,393,11
Kimball County,Nebraska,3802,1687,395,1235,57
Knox County,Nebraska,8574,4036,1059,2885,92
Lancaster County,Nebraska,293431,127355,62015,62434,2906
Lincoln County,Nebraska,35973,15655,4450,10728,477
Logan County,Nebraska,785,431,68,356,7
Loup County,Nebraska,605,358,62,290,6
McPherson County,Nebraska,509,291,41,237,13
Madison County,Nebraska,35084,13885,3485,10062,338
Merrick County,Nebraska,7845,3489,925,2490,74
Morrill County,Nebraska,4934,2190,455,1681,54
Nance County,Nebraska,3674,1621,481,1106,34
Nemaha County,Nebraska,7152,3214,1128,2012,74
Nuckolls County,Nebraska,4430,2191,568,1574,49
Otoe County,Nebraska,15689,6982,2561,4258,163
Pawnee County,Nebraska,2791,1341,400,899,42
Perkins County,Nebraska,2930,1394,238,1135,21
Phelps County,Nebraska,9210,4380,880,3400,100
Pierce County,Nebraska,7187,3431,637,2707,87
Platte County,Nebraska,32669,13473,3148,10061,264
Polk County,Nebraska,5266,2457,528,1890,39
Red Willow County,Nebraska,11044,4936,952,3891,93
Richardson County,Nebraska,8283,3739,1191,2443,105
Rock County,Nebraska,1426,789,103,672,14
Saline County,Nebraska,14416,4958,2289,2557,112
Sarpy County,Nebraska,165664,71490,26671,43213,1606
Saunders County,Nebraska,20797,10312,3307,6770,235
Scotts Bluff County,Nebraska,36905,14287,4327,9648,312
Seward County,Nebraska,16897,7573,2386,5003,184
Sheridan County,Nebraska,5327,2472,390,2021,61
Sherman County,Nebraska,3078,1530,552,927,51
Sioux County,Nebraska,1323,739,101,624,14
Stanton County,Nebraska,6091,2644,614,1949,81
Thayer County,Nebraska,5145,2659,728,1874,57
Thomas County,Nebraska,701,408,42,360,6
Thurston County,Nebraska,6925,2215,1247,939,29
Valley County,Nebraska,4216,2195,498,1657,40
Washington County,Nebraska,19949,10246,3132,6899,215
Wayne County,Nebraska,9499,3682,1074,2493,115
Webster County,Nebraska,3734,1742,442,1258,42
Wheeler County,Nebraska,797,448,93,345,10
York County,Nebraska,13835,6355,1373,4874,108
Churchill County,Nevada,24245,10265,2961,7061,243
Clark County,Nevada,1989224,691190,389936,289053,12201
Douglas County,Nevada,46910,26075,9297,16276,502
Elko County,Nevada,50969,15986,3511,12014,461
Esmeralda County,Nevada,791,435,92,317,26
Eureka County,Nevada,1991,808,107,663,38
Humboldt County,Nevada,17071,5744,1737,3810,197
Lander County,Nevada,5920,2165,534,1580,51
Lincoln County,Nevada,5371,2152,400,1691,61
Lyon County,Nevada,50971,21465,7380,13520,565
Mineral County,Nevada,4657,2035,863,1080,92
Nye County,Nevada,43585,17522,6320,10566,636
Pershing County,Nevada,6751,1884,632,1167,85
Storey County,Nevada,3838,2314,920,1321,73
Washoe County,Nevada,427370,187855,95409,88453,3993
White Pine County,Nevada,10020,3704,983,2601,120
Carson City,Nevada,54312,23319,10291,12394,634
Belknap County,New Hampshire,60438,33886,15890,17571,425
Carroll County,New Hampshire,47694,28592,13977,14207,408
Cheshire County,New Hampshire,76902,41363,25380,15156,827
Coos County,New Hampshire,31978,15702,9095,6342,265
Grafton County,New Hampshire,89617,49005,29826,18208,971
Hillsborough County,New Hampshire,404344,205672,102303,99991,3378
Merrimack County,New Hampshire,147105,80498,44756,34524,1218
Rockingham County,New Hampshire,298157,170419,80142,87921,2356
Strafford County,New Hampshire,124768,63960,36026,26729,1205
Sullivan County,New Hampshire,43229,21834,12166,9269,399
Atlantic County,New Jersey,274629,113179,65600,46522,1057
Bergen County,New Jersey,916255,385407,212754,169070,3583
Burlington County,New Jersey,450522,215936,126377,87401,2158
Camden County,New Jersey,511584,225428,153682,69476,2270
Cape May County,New Jersey,96228,47931,21657,25781,493
Cumberland County,New Jersey,156934,55292,34055,20658,579
Essex County,New Jersey,785063,303019,236618,64406,1995
Gloucester County,New Jersey,289804,135186,74013,59456,1717
Hudson County,New Jersey,652348,197504,153108,42369,2027
Hunterdon County,New Jersey,126594,66494,26876,38687,931
Mercer County,New Jersey,368554,153511,104377,47355,1779
Middlesex County,New Jersey,819344,301315,190555,107310,3450
Monmouth County,New Jersey,627641,283978,133145,147513,3320
Morris County,New Jersey,495620,227392,100146,124947,2299
Ocean County,New Jersey,579932,251275,102300,146474,2501
Passaic County,New Jersey,503558,181988,115926,64523,1539
Salem County,New Jersey,65413,29501,14719,14334,448
Somerset County,New Jersey,327407,142922,74592,66603,1727
Sussex County,New Jersey,146979,67933,26104,40625,1204
Union County,New Jersey,542970,209831,139752,68314,1765
Warren County,New Jersey,107563,45270,18745,25744,781
Bernalillo County,New Mexico,673615,270969,150739,106408,13822
Catron County,New Mexico,3635,2123,560,1494,69
Chaves County,New Mexico,65765,20292,6604,13088,600
Cibola County,New Mexico,27418,8243,4961,2998,284
Colfax County,New Mexico,13246,5764,2828,2699,237
Curry County,New Mexico,50806,13625,4022,9251,352
De Baca County,New Mexico,1957,902,287,586,29
Dona Ana County,New Mexico,214450,66423,37139,27322,1962
Eddy County,New Mexico,54419,19269,6142,12583,544
Grant County,New Mexico,29257,12902,7090,5358,454
Guadalupe County,New Mexico,4591,2135,1488,557,90
Harding County,New Mexico,700,601,260,327,14
Hidalgo County,New Mexico,4780,1935,995,899,41
Lea County,New Mexico,66362,17015,4080,12548,387
Lincoln County,New Mexico,20194,9242,2942,5961,339
Los Alamos County,New Mexico,18234,10654,5191,4796,667
Luna County,New Mexico,24921,7500,3583,3670,247
McKinley County,New Mexico,72365,21929,15841,5546,542
Mora County,New Mexico,4684,2611,1955,595,61
Otero County,New Mexico,66208,20012,6829,12451,732
Quay County,New Mexico,8808,3707,1383,2202,122
Rio Arriba County,New Mexico,40195,15343,11465,3397,481
Roosevelt County,New Mexico,20318,5969,1727,4043,199
Sandoval County,New Mexico,135380,54079,27236,24387,2456
San Juan County,New Mexico,129756,46237,15855,28849,1533
San Miguel County,New Mexico,29091,11509,8850,2303,356
Santa Fe County,New Mexico,146722,69245,50872,15500,2873
Sierra County,New Mexico,11854,5102,1964,2928,210
Socorro County,New Mexico,17475,7193,4058,2722,413
Taos County,New Mexico,32759,15339,11978,2730,631
Torrance County,New Mexico,16155,6402,2428,3529,445
Union County,New Mexico,4400,1759,472,1236,51
Valencia County,New Mexico,76789,27728,13511,12825,1392
Albany County,New York,305723,135766,83978,40210,11578
Allegany County,New York,48210,16953,5866,9377,1710
Bronx County,New York,1411496,370894,334600,26680,9614
Broome County,New York,198667,81565,39971,34708,6886
Cattaraugus County,New York,79348,29767,12040,14655,3072
Cayuga County,New York,79505,31169,16105,11646,3418
Chautauqua County,New York,133304,52852,22463,24266,6123
Chemung County,New York,89137,35010,16205,16138,2667
Chenango County,New York,49883,19314,8642,8922,1750
Clinton County,New York,81714,30656,18072,9892,2692
Columbia County,New York,62449,29129,15241,10600,3288
Cortland County,New York,49023,19624,9965,7859,1800
Delaware County,New York,47215,18638,7881,9086,1671
Dutchess County,New York,297023,123705,62063,48264,13378
Erie County,New York,919906,414195,227325,149683,37187
Essex County,New York,38875,16717,9368,6076,1273
Franklin County,New York,51791,15934,9532,5231,1171
Fulton County,New York,54845,19799,8331,9830,1638
Genesee County,New York,59672,24746,9092,12814,2840
Greene County,New York,48587,20472,8384,9737,2351
Hamilton County,New York,4803,3122,1092,1771,259
Herkimer County,New York,64227,25040,10826,12166,2048
Jefferson County,New York,120235,35708,16231,16435,3042
Kings County,New York,2568450,730534,580225,112957,37352
Lewis County,New York,27196,10522,4530,5129,863
Livingston County,New York,64796,26770,11100,12641,3029
Madison County,New York,72414,28094,13231,12011,2852
Monroe County,New York,747344,333813,185916,114434,33463
Montgomery County,New York,49829,18186,8106,8046,2034
Nassau County,New York,1349616,568151,294661,237862,35628
New York County,New York,1623911,597227,486172,84810,26245
Niagara County,New York,214713,89013,41837,38158,9018
Oneida County,New York,233765,86700,39031,40532,7137
Onondaga County,New York,467030,204717,117470,69357,17890
Ontario County,New York,108611,47853,22065,20919,4869
Orange County,New York,373699,140628,70742,58003,11883
Orleans County,New York,42391,14706,5505,7585,1616
Oswego County,New York,121458,44591,22178,17610,4803
Otsego County,New York,61747,24139,11530,10451,2158
Putnam County,New York,99625,44345,18539,20925,4881
Queens County,New York,2272222,595073,461391,108864,24818
Rensselaer County,New York,159437,67990,35373,24903,7714
Richmond County,New York,470614,154169,75557,66916,11696
Rockland County,New York,317196,124442,63908,51976,8558
St. Lawrence County,New York,112355,37191,20488,13543,3160
Saratoga County,New York,222483,105510,50998,44915,9597
Schenectady County,New York,155016,64933,35330,22952,6651
Schoharie County,New York,32039,13207,5119,6497,1591
Schuyler County,New York,18498,8146,3444,3798,904
Seneca County,New York,35388,13266,6715,5244,1307
Steuben County,New York,98925,38531,15015,20163,3353
Suffolk County,New York,1496982,586258,287519,243258,55481
Sullivan County,New York,76931,28415,14612,11347,2456
Tioga County,New York,50278,21601,8544,11160,1897
Tompkins County,New York,102726,39670,24872,10191,4607
Ulster County,New York,181538,78315,43837,25572,8906
Warren County,New York,65417,29578,14276,12925,2377
Washington County,New York,63003,23095,10993,9793,2309
Wayne County,New York,93029,37547,15732,17248,4567
Westchester County,New York,959585,388447,234778,131139,22530
Wyoming County,New York,41700,16335,5357,9248,1730
Yates County,New York,25337,9442,4259,4269,914
Alamance County,North Carolina,153265,67776,28875,38170,731
Alexander County,North Carolina,36922,17196,4611,12253,332
Alleghany County,North Carolina,10943,5067,1583,3390,94
Anson County,North Carolina,26309,11256,7019,4166,71
Ashe County,North Carolina,26924,12610,4116,8242,252
Avery County,North Carolina,17611,7759,1882,5766,111
Beaufort County,North Carolina,47431,23620,9435,13977,208
Bertie County,North Carolina,20494,10123,6695,3387,41
Bladen County,North Carolina,34807,15957,8062,7748,147
Brunswick County,North Carolina,112013,57362,22038,34743,581
Buncombe County,North Carolina,243655,127696,70625,54701,2370
Burke County,North Carolina,89974,36544,13701,22267,576
Cabarrus County,North Carolina,184340,83566,32849,49557,1160
Caldwell County,North Carolina,82081,34732,10898,23229,605
Camden County,North Carolina,10003,4704,1508,3109,87
Carteret County,North Carolina,67770,35517,10301,24775,441
Caswell County,North Carolina,23042,11039,5348,5594,97
Catawba County,North Carolina,154693,69601,24069,44538,994
Chatham County,North Carolina,64527,35434,18361,16665,408
Cherokee County,North Carolina,27034,12867,3378,9278,211
Chowan County,North Carolina,14695,7505,3556,3891,58
Clay County,North Carolina,10654,5642,1579,3973,90
Cleveland County,North Carolina,97317,43340,17062,25793,485
Columbus County,North Carolina,57534,24243,11050,12941,252
Craven County,North Carolina,105319,46170,18763,26928,479
Cumberland County,North Carolina,329985,127641,75792,50666,1183
Currituck County,North Carolina,24025,11304,3562,7496,246
Dare County,North Carolina,34383,17974,7393,10248,333
Davidson County,North Carolina,163040,70935,20624,49383,928
Davie County,North Carolina,41281,20670,5735,14687,248
Duplin County,North Carolina,59449,20592,9033,11416,143
Durham County,North Carolina,282659,146735,111224,33769,1742
Edgecombe County,North Carolina,55675,26972,18310,8546,116
Forsyth County,North Carolina,357598,174069,92323,79768,1978
Franklin County,North Carolina,61405,28389,13436,14603,350
Gaston County,North Carolina,207903,90483,33171,56138,1174
Gates County,North Carolina,11890,5396,2786,2564,46
Graham County,North Carolina,8707,3947,1119,2750,78
Granville County,North Carolina,57557,26275,13598,12405,272
Greene County,North Carolina,21191,8236,3778,4411,47
Guilford County,North Carolina,500514,253852,146365,104789,2698
Halifax County,North Carolina,53732,26079,17176,8763,140
Harnett County,North Carolina,122204,43415,17331,25565,519
Haywood County,North Carolina,58640,27974,11833,15633,508
Henderson County,North Carolina,107768,52392,18642,32994,756
Hertford County,North Carolina,24600,10918,7843,3007,68
Hoke County,North Carolina,50483,17089,10076,6819,194
Hyde County,North Carolina,5689,2383,1163,1193,27
Iredell County,North Carolina,162670,76365,26076,49299,990
Jackson County,North Carolina,40636,16701,8095,8254,352
Johnston County,North Carolina,174383,76691,27290,48427,974
Jones County,North Carolina,10071,5230,2352,2837,41
Lee County,North Carolina,59240,24239,10801,13158,280
Lenoir County,North Carolina,59114,28086,13948,13980,158
Lincoln County,North Carolina,78729,36775,11024,25267,484
McDowell County,North Carolina,44999,18099,6031,11775,293
Macon County,North Carolina,33806,16861,5712,10835,314
Madison County,North Carolina,20882,10113,4484,5404,225
Martin County,North Carolina,23845,12652,6583,5995,74
Mecklenburg County,North Carolina,967063,448900,272262,171668,4970
Mitchell County,North Carolina,15330,7765,1838,5806,121
Montgomery County,North Carolina,27522,11231,4706,6404,121
Moore County,North Carolina,90191,46415,16505,29495,415
Nash County,North Carolina,95187,48492,24313,23842,337
New Hanover County,North Carolina,209045,103628,48668,53385,1575
Northampton County,North Carolina,21285,10756,7232,3483,41
Onslow County,North Carolina,190678,51435,18490,32243,702
Orange County,North Carolina,137817,76757,53901,21539,1317
Pamlico County,North Carolina,13019,6762,2647,4051,64
Pasquotank County,North Carolina,40378,18107,10282,7633,192
Pender County,North Carolina,53714,24527,9632,14617,278
Perquimans County,North Carolina,13587,6652,2759,3822,71
Person County,North Carolina,39175,19106,8418,10496,192
Pitt County,North Carolina,172980,78856,41843,36214,799
Polk County,North Carolina,20249,10389,4013,6236,140
Randolph County,North Carolina,142270,60715,14773,45160,782
Richmond County,North Carolina,46359,19417,9904,9332,181
Robeson County,North Carolina,135462,42946,24988,17510,448
Rockingham County,North Carolina,92691,42020,16351,25227,442
Rowan County,North Carolina,137511,62312,22650,38775,887
Rutherford County,North Carolina,67215,28702,9374,18954,374
Sampson County,North Carolina,63708,26174,11566,14422,186
Scotland County,North Carolina,36093,14156,8215,5831,110
Stanly County,North Carolina,60462,28717,8431,19904,382
Stokes County,North Carolina,46731,21619,6018,15237,364
Surry County,North Carolina,73295,29470,9112,19923,435
Swain County,North Carolina,14053,5728,2618,2976,134
Transylvania County,North Carolina,32835,16763,6826,9634,303
Tyrrell County,North Carolina,4122,1783,837,930,16
Union County,North Carolina,208069,94728,32473,61107,1148
Vance County,North Carolina,45093,20854,13323,7429,102
Wake County,North Carolina,952060,486427,267262,211596,7569
Warren County,North Carolina,20764,10162,6978,3140,44
Washington County,North Carolina,12662,6499,3833,2622,44
Watauga County,North Carolina,52062,27674,13002,13861,811
Wayne County,North Carolina,124559,51352,23314,27641,397
Wilkes County,North Carolina,68906,29145,8148,20515,482
Wilson County,North Carolina,81396,39109,20875,17954,280
Yadkin County,North Carolina,38144,16813,3957,12578,278
Yancey County,North Carolina,17624,9451,3981,5278,192
Adams County,North Dakota,2333,1286,328,918,40
Barnes County,North Dakota,11006,5522,2394,2964,164
Benson County,North Dakota,6771,2157,1235,868,54
Billings County,North Dakota,919,578,89,472,17
Bottineau County,North Dakota,6606,3555,1183,2280,92
Bowman County,North Dakota,3211,1737,414,1280,43
Burke County,North Dakota,2182,1023,230,769,24
Burleigh County,North Dakota,85748,43387,14122,27951,1314
Cass County,North Dakota,157416,73855,34712,36855,2288
Cavalier County,North Dakota,3923,2069,818,1195,56
Dickey County,North Dakota,5220,2535,853,1610,72
Divide County,North Dakota,2248,1162,385,733,44
Dunn County,North Dakota,3958,2034,508,1506,20
Eddy County,North Dakota,2350,1157,486,634,37
Emmons County,North Dakota,3470,1884,383,1435,66
Foster County,North Dakota,3380,1682,607,1030,45
Golden Valley County,North Dakota,1806,928,162,742,24
Grand Forks County,North Dakota,67582,30029,14032,15060,937
Grant County,North Dakota,2350,1413,334,1025,54
Griggs County,North Dakota,2345,1343,536,771,36
Hettinger County,North Dakota,2542,1362,313,1000,49
Kidder County,North Dakota,2447,1328,393,870,65
LaMoure County,North Dakota,4085,2194,740,1377,77
Logan County,North Dakota,1941,1073,232,810,31
McHenry County,North Dakota,5800,2712,943,1678,91
McIntosh County,North Dakota,2750,1530,459,1035,36
McKenzie County,North Dakota,7978,3451,927,2458,66
McLean County,North Dakota,9385,4938,1670,3141,127
Mercer County,North Dakota,8475,4455,1166,3152,137
Morton County,North Dakota,28083,13613,4469,8680,464
Mountrail County,North Dakota,8739,3457,1403,1962,92
Nelson County,North Dakota,3055,1678,767,865,46
Oliver County,North Dakota,1848,1013,281,693,39
Pembina County,North Dakota,7220,3255,1253,1899,103
Pierce County,North Dakota,4446,2178,660,1465,53
Ramsey County,North Dakota,11584,4999,2164,2665,170
Ransom County,North Dakota,5470,2425,1343,1009,73
Renville County,North Dakota,2556,1278,398,851,29
Richland County,North Dakota,16224,7613,3198,4229,186
Rolette County,North Dakota,14403,4552,3353,1092,107
Sargent County,North Dakota,3893,2007,1075,879,53
Sheridan County,North Dakota,1284,822,163,642,17
Sioux County,North Dakota,4328,1144,900,225,19
Slope County,North Dakota,766,437,83,341,13
Stark County,North Dakota,26901,11633,2812,8521,300
Steele County,North Dakota,1952,1042,518,498,26
Stutsman County,North Dakota,20978,9558,3585,5685,288
Towner County,North Dakota,2292,1182,516,623,43
Traill County,North Dakota,8070,3921,1811,1996,114
Walsh County,North Dakota,11024,5096,2124,2813,159
Ward County,North Dakota,64863,25463,8441,16230,792
Wells County,North Dakota,4235,2379,673,1654,52
Williams County,North Dakota,26735,9808,2322,7184,302
Adams County,Ohio,28293,11089,3976,6865,248
Allen County,Ohio,105244,48235,17913,29502,820
Ashland County,Ohio,53239,24330,8281,15519,530
Ashtabula County,Ohio,100252,43064,23803,18298,963
Athens County,Ohio,64610,27638,18307,8543,788
Auglaize County,Ohio,45770,23405,5831,17169,405
Belmont County,Ohio,69709,31564,14156,16758,650
Brown County,Ohio,44281,19392,7107,11916,369
Butler County,Ohio,370550,170191,62388,105176,2627
Carroll County,Ohio,28538,13262,5543,7315,404
Champaign County,Ohio,39573,18421,7044,11045,332
Clark County,Ohio,137171,64144,31298,31816,1030
Clermont County,Ohio,199487,96273,30458,64208,1607
Clinton County,Ohio,41819,18144,5791,12009,344
Columbiana County,Ohio,106620,46051,19821,25251,979
Coshocton County,Ohio,36823,15739,6940,8390,409
Crawford County,Ohio,42776,19803,7507,11852,444
Cuyahoga County,Ohio,1266106,644281,447232,190651,6398
Darke County,Ohio,52515,25401,6826,18108,467
Defiance County,Ohio,38827,18288,7732,10176,380
Delaware County,Ohio,181127,98761,37292,60194,1275
Erie County,Ohio,76428,39405,21793,16952,660
Fairfield County,Ohio,147301,72068,29890,41034,1144
Fayette County,Ohio,28767,11020,4249,6620,151
Franklin County,Ohio,1199045,570983,346336,215987,8660
Fulton County,Ohio,42330,21268,9073,11738,457
Gallia County,Ohio,30886,12595,4557,7750,288
Geauga County,Ohio,93771,50997,19659,30589,749
Greene County,Ohio,164335,83490,32256,49819,1415
Guernsey County,Ohio,39876,16814,7450,8993,371
Hamilton County,Ohio,802409,418894,219927,193326,5641
Hancock County,Ohio,75459,35694,12564,22443,687
Hardin County,Ohio,31632,12449,4619,7489,341
Harrison County,Ohio,15684,7141,2950,4019,172
Henry County,Ohio,27824,14236,5658,8257,321
Highland County,Ohio,42964,17839,6049,11410,380
Hocking County,Ohio,29304,12728,6157,6285,286
Holmes County,Ohio,43128,11536,2608,8702,226
Huron County,Ohio,59204,24663,11006,13060,597
Jackson County,Ohio,32869,13381,5166,7904,311
Jefferson County,Ohio,68538,33069,15385,17034,650
Knox County,Ohio,60764,28388,10470,17266,652
Lake County,Ohio,229564,118404,57680,58744,1980
Lawrence County,Ohio,62146,25833,10744,14651,438
Licking County,Ohio,167589,81390,34201,45503,1686
Logan County,Ohio,45410,21137,7062,13633,442
Lorain County,Ohio,301712,143253,81464,59405,2384
Lucas County,Ohio,436753,210218,136616,69940,3662
Madison County,Ohio,42991,17517,6845,10342,330
Mahoning County,Ohio,235702,121310,77059,42641,1610
Marion County,Ohio,66277,27352,12504,14265,583
Medina County,Ohio,173623,90783,38785,50418,1580
Meigs County,Ohio,23572,10218,4027,5895,296
Mercer County,Ohio,40705,21661,4745,16561,355
Miami County,Ohio,102934,51936,16383,34606,947
Monroe County,Ohio,14502,6782,3035,3548,199
Montgomery County,Ohio,534334,266278,137139,124841,4298
Morgan County,Ohio,14930,6129,2814,3179,136
Morrow County,Ohio,34834,16184,5933,9865,386
Muskingum County,Ohio,85794,37085,17001,19264,820
Noble County,Ohio,14677,5872,2131,3563,178
Ottawa County,Ohio,41242,22456,11503,10538,415
Paulding County,Ohio,19248,9128,3538,5354,236
Perry County,Ohio,35984,14984,7033,7627,324
Pickaway County,Ohio,56237,24123,9684,14037,402
Pike County,Ohio,28371,11581,5684,5685,212
Portage County,Ohio,161383,76239,39453,35242,1544
Preble County,Ohio,41812,20169,6211,13535,423
Putnam County,Ohio,34207,18372,4318,13721,333
Richland County,Ohio,122633,57715,22687,33867,1161
Ross County,Ohio,77341,30083,14569,15008,506
Sandusky County,Ohio,60467,28994,14541,13755,698
Scioto County,Ohio,78783,31161,15077,15492,592
Seneca County,Ohio,56106,25262,11353,13243,666
Shelby County,Ohio,49159,23866,6343,17142,381
Stark County,Ohio,374891,181477,89432,88581,3464
Summit County,Ohio,540726,267711,153037,111000,3674
Trumbull County,Ohio,207191,101719,61672,38279,1768
Tuscarawas County,Ohio,92413,41613,18407,22242,964
Union County,Ohio,52796,25567,8805,16289,473
Van Wert County,Ohio,28636,13866,4029,9585,252
Vinton County,Ohio,13221,5467,2436,2856,175
Warren County,Ohio,217212,111004,32909,76561,1534
Washington County,Ohio,61447,29499,11651,17284,564
Wayne County,Ohio,115029,51064,19808,30251,1005
Williams County,Ohio,37521,17706,7266,10047,393
Wood County,Ohio,128425,63948,32802,29704,1442
Wyandot County,Ohio,22545,10572,4137,6180,255
Adair County,Oklahoma,22468,6508,2127,4381,0
Alfalfa County,Oklahoma,5668,2083,322,1761,0
Atoka County,Oklahoma,14030,4781,1243,3538,0
Beaver County,Oklahoma,5590,2306,244,2062,0
Beckham County,Oklahoma,23070,6925,1417,5508,0
Blaine County,Oklahoma,9806,3816,992,2824,0
Bryan County,Oklahoma,43453,13201,3681,9520,0
Caddo County,Oklahoma,29728,8851,3164,5687,0
Canadian County,Oklahoma,122500,46162,10537,35625,0
Carter County,Oklahoma,48023,17122,4908,12214,0
Cherokee County,Oklahoma,47989,14306,6144,8162,0
Choctaw County,Oklahoma,15177,5066,1494,3572,0
Cimarron County,Oklahoma,2398,1197,115,1082,0
Cleveland County,Oklahoma,266150,93887,34771,59116,0
Coal County,Oklahoma,5902,2359,649,1710,0
Comanche County,Oklahoma,126536,30185,12521,17664,0
Cotton County,Oklahoma,6160,2453,657,1796,0
Craig County,Oklahoma,14763,5306,1747,3559,0
Creek County,Oklahoma,70760,26114,7128,18986,0
Custer County,Oklahoma,28590,9805,2359,7446,0
Delaware County,Oklahoma,41716,14276,4196,10080,0
Dewey County,Oklahoma,4817,2093,301,1792,0
Ellis County,Oklahoma,4080,1801,226,1575,0
Garfield County,Oklahoma,61399,19910,4733,15177,0
Garvin County,Oklahoma,27345,9484,2559,6925,0
Grady County,Oklahoma,53026,19619,4786,14833,0
Grant County,Oklahoma,4534,2068,393,1675,0
Greer County,Oklahoma,6055,1832,488,1344,0
Harmon County,Oklahoma,2914,923,264,659,0
Harper County,Oklahoma,3711,1434,173,1261,0
Haskell County,Oklahoma,12820,4244,1175,3069,0
Hughes County,Oklahoma,13661,4208,1370,2838,0
Jackson County,Oklahoma,26226,7919,1954,5965,0
Jefferson County,Oklahoma,6341,2239,605,1634,0
Johnston County,Oklahoma,10967,3786,1137,2649,0
Kay County,Oklahoma,45684,16126,4627,11499,0
Kingfisher County,Oklahoma,15022,5768,898,4870,0
Kiowa County,Oklahoma,9360,3422,1106,2316,0
Latimer County,Oklahoma,11009,3798,1170,2628,0
Le Flore County,Oklahoma,50343,15839,4662,11177,0
Lincoln County,Oklahoma,34156,12826,3273,9553,0
Logan County,Oklahoma,43042,17038,4724,12314,0
Love County,Oklahoma,9572,3470,1034,2436,0
McClain County,Oklahoma,35580,14306,3194,11112,0
McCurtain County,Oklahoma,33345,10075,2440,7635,0
McIntosh County,Oklahoma,20197,7288,2779,4509,0
Major County,Oklahoma,7700,3146,446,2700,0
Marshall County,Oklahoma,16020,5140,1396,3744,0
Mayes County,Oklahoma,41151,14460,4823,9637,0
Murray County,Oklahoma,13620,5146,1540,3606,0
Muskogee County,Oklahoma,70529,23356,9952,13404,0
Noble County,Oklahoma,11531,4631,1143,3488,0
Nowata County,Oklahoma,10610,4076,1244,2832,0
Okfuskee County,Oklahoma,12335,3591,1256,2335,0
Oklahoma County,Oklahoma,743403,256710,106982,149728,0
Okmulgee County,Oklahoma,39551,13163,5432,7731,0
Osage County,Oklahoma,47460,17946,6704,11242,0
Ottawa County,Oklahoma,32181,9975,3509,6466,0
Pawnee County,Oklahoma,16447,6045,1813,4232,0
Payne County,Oklahoma,78725,25679,9198,16481,0
Pittsburg County,Oklahoma,45544,15672,4831,10841,0
Pontotoc County,Oklahoma,38060,12892,3947,8945,0
Pottawatomie County,Oklahoma,70512,23438,7188,16250,0
Pushmataha County,Oklahoma,11252,4130,1043,3087,0
Roger Mills County,Oklahoma,3767,1674,272,1402,0
Rogers County,Oklahoma,88101,36701,9148,27553,0
Seminole County,Oklahoma,25384,7456,2600,4856,0
Sequoyah County,Oklahoma,42050,13771,4193,9578,0
Stephens County,Oklahoma,44881,16847,3939,12908,0
Texas County,Oklahoma,21594,5792,862,4930,0
Tillman County,Oklahoma,7828,2721,906,1815,0
Tulsa County,Oklahoma,615181,227806,82744,145062,0
Wagoner County,Oklahoma,74984,28691,7791,20900,0
Washington County,Oklahoma,51627,21200,5532,15668,0
Washita County,Oklahoma,11582,4316,822,3494,0
Woods County,Oklahoma,8851,3398,671,2727,0
Woodward County,Oklahoma,20670,7078,1133,5945,0
Baker County,Oregon,15993,8448,2369,5702,377
Benton County,Oregon,86678,44802,27776,14991,2035
Clackamas County,Oregon,383074,189332,95493,88592,5247
Clatsop County,Oregon,37415,17818,9861,7249,708
Columbia County,Oregon,49214,23875,12004,10772,1099
Coos County,Oregon,62676,28686,12845,14673,1168
Crook County,Oregon,20607,10230,3104,6790,336
Curry County,Oregon,22257,11678,4625,6598,455
Deschutes County,Oregon,161359,81900,36961,42463,2476
Douglas County,Oregon,106922,49803,17145,30776,1882
Gilliam County,Oregon,1952,1061,371,639,51
Grant County,Oregon,7325,3911,853,2926,132
Harney County,Oregon,7247,3583,832,2607,144
Hood River County,Oregon,22548,9838,6058,3429,351
Jackson County,Oregon,205852,97127,44468,49020,3639
Jefferson County,Oregon,21834,8175,3301,4642,232
Josephine County,Oregon,82755,40238,14953,23673,1612
Klamath County,Oregon,65909,28152,8302,18898,952
Lake County,Oregon,7786,3710,770,2808,132
Lane County,Oregon,355075,171850,102652,62509,6689
Lincoln County,Oregon,46164,22984,13401,8686,897
Linn County,Oregon,118273,51426,20378,28944,2104
Malheur County,Oregon,30751,9956,2759,6851,346
Marion County,Oregon,319867,120376,56376,60190,3810
Morrow County,Oregon,11224,3882,1202,2532,148
Multnomah County,Oregon,760198,364722,274887,75302,14533
