County,State,Population,Total Votes,Democrats,Republican,Other
Dixon County,Nebraska,5742,2782,556,2041,185
Dodge County,Nebraska,36677,15529,4544,9933,1052
Douglas County,Nebraska,555607,240433,113798,108077,18558
Dundy County,Nebraska,1806,953,89,823,41
Fillmore County,Nebraska,5622,2941,613,2130,198
Franklin County,Nebraska,2994,1673,250,1347,76
Frontier County,Nebraska,2645,1328,161,1110,57
Furnas County,Nebraska,4762,2340,304,1921,115
Gage County,Nebraska,21625,10048,2935,6380,733
Garden County,Nebraska,1907,1075,153,869,53
Garfield County,Nebraska,1994,980,121,821,38
Gosper County,Nebraska,2025,1010,166,794,50
Grant County,Nebraska,665,405,20,367,18
Greeley County,Nebraska,2400,1175,210,912,53
Hall County,Nebraska,61353,22060,6282,14408,1370
Hamilton County,Nebraska,9158,5004,878,3783,343
Harlan County,Nebraska,3451,1832,254,1496,82
Hayes County,Nebraska,891,514,30,472,12
Hitchcock County,Nebraska,2828,1468,161,1232,75
Holt County,Nebraska,10223,5118,531,4354,233
Hooker County,Nebraska,683,417,40,355,22
Howard County,Nebraska,6407,2994,544,2284,166
Jefferson County,Nebraska,7181,3494,837,2399,258
Johnson County,Nebraska,5213,2089,563,1355,171
Kearney County,Nebraska,6561,3296,550,2531,215
Keith County,Nebraska,8096,4034,571,3235,228
Keya Paha County,Nebraska,792,479,40,460,19
Kimball County,Nebraska,3669,1677,230,1330,117
Knox County,Nebraska,8484,4115,720,3188,207
Lancaster County,Nebraska,310306,136223,61898,61588,12737
Lincoln County,Nebraska,35487,16131,2913,12164,1054
Logan County,Nebraska,792,453,32,400,21
Loup County,Nebraska,616,385,48,323,14
McPherson County,Nebraska,503,287,14,257,16
Madison County,Nebraska,34979,14343,2711,10628,1004
Merrick County,Nebraska,7838,3788,602,2926,260
Morrill County,Nebraska,4867,2209,284,1802,123
Nance County,Nebraska,3561,1621,281,1261,79
Nemaha County,Nebraska,6973,3161,785,2116,260
Nuckolls County,Nebraska,4274,2205,353,1726,126
Otoe County,Nebraska,15950,7457,2025,4860,572
Pawnee County,Nebraska,2699,1327,279,974,74
Perkins County,Nebraska,2892,1455,161,1217,77
Phelps County,Nebraska,9193,4695,572,3849,274
Pierce County,Nebraska,7144,3630,382,3052,196
Platte County,Nebraska,33008,14433,2646,10965,822
Polk County,Nebraska,5190,2582,413,2028,141
Red Willow County,Nebraska,10767,5170,645,4258,267
Richardson County,Nebraska,8004,3805,818,2769,218
Rock County,Nebraska,1404,798,70,687,41
Saline County,Nebraska,14228,5136,1733,3004,399
Sarpy County,Nebraska,178355,80580,28033,45143,7404
Saunders County,Nebraska,20992,10860,2523,7555,782
Scotts Bluff County,Nebraska,36420,14317,3207,10076,1034
Seward County,Nebraska,17103,7922,1875,5454,593
Sheridan County,Nebraska,5235,2608,287,2211,110
Sherman County,Nebraska,3012,1573,340,1150,83
Sioux County,Nebraska,1259,736,81,616,39
Stanton County,Nebraska,5975,2801,417,2187,197
Thayer County,Nebraska,5080,2690,499,2051,140
Thomas County,Nebraska,722,393,30,344,19
Thurston County,Nebraska,7139,2088,919,1043,126
Valley County,Nebraska,4201,2205,339,1780,86
Washington County,Nebraska,20213,10832,2623,7424,785
Wayne County,Nebraska,9379,3776,835,2693,248
Webster County,Nebraska,3566,1708,306,1330,72
Wheeler County,Nebraska,804,465,62,377,26
York County,Nebraska,13740,6381,1186,4700,495
Churchill County,Nevada,23904,10938,2210,7830,898
Clark County,Nevada,2138836,767156,402227,320057,44872
Douglas County,Nevada,47834,27885,8454,17415,2016
Elko County,Nevada,52082,18559,3401,13551,1607
Esmeralda County,Nevada,826,423,65,329,29
Eureka County,Nevada,1936,854,74,723,57
Humboldt County,Nevada,16795,6433,1386,4521,526
Lander County,Nevada,5684,2413,403,1828,182
Lincoln County,Nevada,5154,2132,285,1671,176
Lyon County,Nevada,52707,23762,6146,16005,1611
Mineral County,Nevada,4376,1997,637,1179,181
Nye County,Nevada,43248,19595,5094,13324,1177
Pershing County,Nevada,6576,1982,430,1403,149
Storey County,Nevada,3986,2558,752,1616,190
Washoe County,Nevada,449723,209909,97379,94758,17772
White Pine County,Nevada,9749,3773,707,2723,343
Carson City,Nevada,54147,25016,9610,13125,2281
Belknap County,New Hampshire,60747,35045,13517,19315,2213
Carroll County,New Hampshire,47497,29616,12987,14635,1994
Cheshire County,New Hampshire,75975,41895,22064,16876,2955
Coos County,New Hampshire,31916,15627,6563,7952,1112
Grafton County,New Hampshire,90004,51191,28510,19010,3671
Hillsborough County,New Hampshire,411333,214157,99589,100013,14555
Merrimack County,New Hampshire,149063,83648,40198,37674,5776
Rockingham County,New Hampshire,304377,181434,79994,90447,10993
Strafford County,New Hampshire,128311,69000,34894,29072,5034
Sullivan County,New Hampshire,43084,22683,10210,10796,1677
Atlantic County,New Jersey,267217,117291,60924,52690,3677
Bergen County,New Jersey,928120,419296,231211,175529,12556
Burlington County,New Jersey,445972,218943,121725,89272,7946
Camden County,New Jersey,507002,226592,146717,72631,7244
Cape May County,New Jersey,93655,48722,18750,28446,1526
Cumberland County,New Jersey,153233,54004,27771,24453,1780
Essex County,New Jersey,792689,310934,240837,63176,6921
Gloucester County,New Jersey,290761,139542,66870,67544,5128
Hudson County,New Jersey,668588,219375,163917,49043,6415
Hunterdon County,New Jersey,124775,70836,28898,38712,3226
Mercer County,New Jersey,367699,156529,104775,46193,5561
Middlesex County,New Jersey,825457,326102,193044,122953,10105
Monmouth County,New Jersey,622971,314377,137181,166723,10473
Morris County,New Jersey,493801,250416,115249,126071,9096
Ocean County,New Jersey,590897,274362,87150,179079,8133
Passaic County,New Jersey,504147,194802,116759,72902,5141
Salem County,New Jersey,63203,29494,11904,16381,1209
Somerset County,New Jersey,329875,157092,85689,65505,5898
Sussex County,New Jersey,141925,74126,24212,46658,3256
Union County,New Jersey,552781,221975,147414,68114,6447
Warren County,New Jersey,106059,49236,17281,29858,2097
Bernalillo County,New Mexico,677683,274662,143417,94698,36547
Catron County,New Mexico,3518,2049,427,1464,158
Chaves County,New Mexico,65646,20271,5534,12872,1865
Cibola County,New Mexico,27049,8063,3741,3195,1127
Colfax County,New Mexico,12250,5332,2129,2585,618
Curry County,New Mexico,50283,13370,3121,9035,1214
De Baca County,New Mexico,1835,910,193,620,97
Dona Ana County,New Mexico,214663,70648,37947,25374,7327
Eddy County,New Mexico,57650,19667,5033,13147,1487
Grant County,New Mexico,28040,12811,6276,5288,1247
Guadalupe County,New Mexico,4369,1827,970,595,262
Harding County,New Mexico,687,527,156,311,60
Hidalgo County,New Mexico,4324,1872,784,910,178
Lea County,New Mexico,70249,17712,3930,12495,1287
Lincoln County,New Mexico,19397,8902,2331,5896,675
Los Alamos County,New Mexico,18209,10885,5562,3359,1964
Luna County,New Mexico,24362,7295,3195,3478,622
McKinley County,New Mexico,73028,21703,13576,5104,3023
Mora County,New Mexico,4533,2441,1536,665,240
Otero County,New Mexico,65647,20060,6124,11887,2049
Quay County,New Mexico,8390,3572,1017,2212,343
Rio Arriba County,New Mexico,39245,14878,9592,3599,1687
Roosevelt County,New Mexico,19145,5950,1454,3884,612
Sandoval County,New Mexico,140464,61690,27707,25905,8078
San Juan County,New Mexico,127954,46110,12865,27946,5299
San Miguel County,New Mexico,28005,10751,7285,2313,1153
Santa Fe County,New Mexico,148758,71434,50793,14332,6309
Sierra County,New Mexico,11117,5181,1612,3010,559
Socorro County,New Mexico,16964,6868,3313,2616,939
Taos County,New Mexico,32922,15260,10668,2727,1865
Torrance County,New Mexico,15491,6324,1785,3714,825
Union County,New Mexico,4154,1702,320,1216,166
Valencia County,New Mexico,75599,27592,10841,13215,3536
Albany County,New York,307597,139830,83077,47810,8943
Allegany County,New York,47044,18692,4882,12525,1285
Bronx County,New York,1444417,399522,353646,37797,8079
Broome County,New York,194498,86072,39212,40943,5917
Cattaraugus County,New York,77658,31161,9497,19692,1972
Cayuga County,New York,77674,33172,13522,17384,2266
Chautauqua County,New York,129206,54234,19091,31594,3549
Chemung County,New York,85644,36119,13757,20097,2265
Chenango County,New York,48315,20160,6775,11921,1464
Clinton County,New York,80500,32105,15059,14449,2597
Columbia County,New York,60835,30902,15284,13756,1862
Cortland County,New York,47915,20244,8771,9900,1573
Delaware County,New York,45393,19792,6627,11942,1223
Dutchess County,New York,293029,130934,62261,61797,6876
Erie County,New York,918678,423625,215456,188303,19866
Essex County,New York,37671,17218,7762,7958,1498
Franklin County,New York,51081,16952,7297,8221,1434
Fulton County,New York,53610,21214,6496,13462,1256
Genesee County,New York,58013,26432,7650,16915,1867
Greene County,New York,47494,22050,7405,13073,1572
Hamilton County,New York,4556,3225,949,2064,212
Herkimer County,New York,62436,26255,8083,16699,1473
Jefferson County,New York,112980,38236,13809,21763,2664
Kings County,New York,2608423,805605,640553,141044,24008
Lewis County,New York,26647,11325,3146,7400,779
Livingston County,New York,64000,30031,10697,17290,2044
Madison County,New York,71387,30064,11667,15936,2461
Monroe County,New York,743770,347790,188592,136582,22616
Montgomery County,New York,49169,19054,6595,11301,1158
Nassau County,New York,1355952,636967,326088,288313,22566
New York County,New York,1635443,668939,579013,64929,24997
Niagara County,New York,211554,92402,35559,51961,4882
Oneida County,New York,230375,91009,33743,51437,5829
Onondaga County,New York,464109,208440,112337,83649,12454
Ontario County,New York,109229,52258,22233,26029,3996
Orange County,New York,377799,152021,68278,76645,7098
Orleans County,New York,41247,16380,4470,10936,974
Oswego County,New York,118895,48180,17095,27688,3397
Otsego County,New York,60132,25668,10451,13308,1909
Putnam County,New York,98761,48563,19366,27024,2173
Queens County,New York,2306830,686393,517220,149341,19832
Rensselaer County,New York,159294,71562,32717,33726,5119
Richmond County,New York,474040,180960,74143,101437,5380
Rockland County,New York,323258,135087,69342,60911,4834
St. Lawrence County,New York,109449,39158,16488,19942,2728
Saratoga County,New York,227122,114094,50913,54575,8606
Schenectady County,New York,154475,67280,33747,28953,4580
Schoharie County,New York,31304,14050,4240,8831,979
Schuyler County,New York,17967,8772,3091,5050,631
Seneca County,New York,34710,13980,5697,7236,1047
Steuben County,New York,96958,42002,12526,26831,2645
Suffolk County,New York,1486406,681254,303951,350570,26733
Sullivan County,New York,74922,29955,12568,15931,1456
Tioga County,New York,48824,22299,7526,13260,1513
Tompkins County,New York,102942,42678,28890,10371,3417
Ulster County,New York,179042,81355,42101,34006,5248
Warren County,New York,64438,31408,13091,15751,2566
Washington County,New York,61795,24528,9098,13610,1820
Wayne County,New York,90758,39687,13473,23380,2834
Westchester County,New York,970267,420655,272926,131238,16491
Wyoming County,New York,40432,17298,3904,12442,952
Yates County,New York,25059,10066,3659,5660,747
Alamance County,North Carolina,160283,71157,29833,38815,2509
Alexander County,North Carolina,37133,18271,3767,13893,611
Alleghany County,North Carolina,10919,5315,1306,3814,195
Anson County,North Carolina,25165,10545,5859,4506,180
Ashe County,North Carolina,26600,13424,3500,9412,512
Avery County,North Carolina,17442,8249,1689,6298,262
Beaufort County,North Carolina,47369,23938,8764,14543,631
Bertie County,North Carolina,19423,9347,5778,3456,113
Bladen County,North Carolina,33638,15897,7058,8550,289
Brunswick County,North Carolina,126304,68351,23282,42720,2349
Buncombe County,North Carolina,254955,138947,75452,55716,7779
Burke County,North Carolina,89451,38920,11251,26238,1431
Cabarrus County,North Carolina,201639,93289,35521,53819,3949
Caldwell County,North Carolina,81766,36320,8425,26621,1274
Camden County,North Carolina,10397,5006,1274,3546,186
Carteret County,North Carolina,68808,37781,9939,26569,1273
Caswell County,North Carolina,22755,11070,4792,6026,252
Catawba County,North Carolina,156448,72351,21216,48324,2811
Chatham County,North Carolina,69642,39849,21065,17105,1679
Cherokee County,North Carolina,27809,14181,2860,10844,477
Chowan County,North Carolina,14201,7228,2992,4014,222
Clay County,North Carolina,10749,6010,1367,4437,206
Cleveland County,North Carolina,96960,44673,14964,28479,1230
Columbus County,North Carolina,56292,23732,9063,14272,397
Craven County,North Carolina,102632,47001,17630,27731,1640
Cumberland County,North Carolina,333167,127506,71605,51265,4636
Currituck County,North Carolina,25640,12669,2913,9163,593
Dare County,North Carolina,35829,19609,7222,11460,927
Davidson County,North Carolina,164270,74856,18109,54317,2430
Davie County,North Carolina,41921,21756,5270,15602,884
Duplin County,North Carolina,59275,20856,8283,12217,356
Durham County,North Carolina,307826,156134,121250,28350,6534
Edgecombe County,North Carolina,53283,24886,16224,8261,401
Forsyth County,North Carolina,371260,178312,94464,75975,7873
Franklin County,North Carolina,64676,30368,12874,16368,1126
Gaston County,North Carolina,216622,96431,31177,61798,3456
Gates County,North Carolina,11569,5392,2385,2874,133
Graham County,North Carolina,8531,4168,768,3283,117
Granville County,North Carolina,58684,27353,12909,13591,853
Greene County,North Carolina,21078,8095,3605,4374,116
Guilford County,North Carolina,524265,257405,149248,98062,10095
Halifax County,North Carolina,51815,25167,15748,9031,388
Harnett County,North Carolina,130674,46065,16737,27614,1714
Haywood County,North Carolina,60405,30727,10473,18929,1325
Henderson County,North Carolina,113583,58176,19827,35809,2540
Hertford County,North Carolina,24209,10186,6910,3099,177
Hoke County,North Carolina,52981,18230,9726,7760,744
Hyde County,North Carolina,5434,2304,965,1288,51
Iredell County,North Carolina,172466,82567,24734,54754,3079
Jackson County,North Carolina,42622,18713,7713,9870,1130
Johnston County,North Carolina,190843,85909,28362,54372,3175
Jones County,North Carolina,9588,5135,2065,2974,96
Lee County,North Carolina,59646,25084,10469,13712,903
Lenoir County,North Carolina,57240,26807,12634,13613,560
Lincoln County,North Carolina,81229,40023,9897,28806,1320
McDowell County,North Carolina,44866,19875,4667,14568,640
Macon County,North Carolina,34262,17734,4876,12127,731
Madison County,North Carolina,21367,11269,3926,6783,560
Martin County,North Carolina,23122,11964,5846,5897,221
Mecklenburg County,North Carolina,1056901,472857,294562,155518,22777
Mitchell County,North Carolina,14996,8096,1596,6282,218
Montgomery County,North Carolina,27301,11540,4150,7130,260
Moore County,North Carolina,95405,48692,16329,30490,1873
Nash County,North Carolina,93953,47665,23235,23319,1111
New Hanover County,North Carolina,224809,111905,50979,55344,5582
Northampton County,North Carolina,20127,9848,6144,3582,122
Onslow County,North Carolina,192314,57135,17514,37122,2499
Orange County,North Carolina,142800,82340,59923,18557,3860
Pamlico County,North Carolina,12765,6870,2448,4258,164
Pasquotank County,North Carolina,39392,17391,8615,8180,596
Pender County,North Carolina,58771,27885,9354,17639,892
Perquimans County,North Carolina,13402,6708,2319,4177,212
Person County,North Carolina,39270,19615,7833,11185,597
Pitt County,North Carolina,177171,80527,41824,35691,3012
Polk County,North Carolina,20414,10934,3735,6768,431
Randolph County,North Carolina,143062,64575,13194,49430,1951
Richmond County,North Carolina,45012,19328,8501,10383,444
Robeson County,North Carolina,133383,40858,19016,20762,1080
Rockingham County,North Carolina,91308,42278,14228,26830,1220
Rowan County,North Carolina,139410,64369,19400,42810,2159
Rutherford County,North Carolina,66286,30307,7512,21871,924
Sampson County,North Carolina,63225,25928,10547,14838,543
Scotland County,North Carolina,35309,13928,7319,6256,353
Stanly County,North Carolina,60826,29917,7094,21964,859
Stokes County,North Carolina,45920,22550,4665,17116,769
Surry County,North Carolina,72008,32196,7488,23671,1037
Swain County,North Carolina,14190,6124,2196,3565,363
Transylvania County,North Carolina,33393,17869,6558,10520,791
Tyrrell County,North Carolina,4024,1739,720,975,44
Union County,North Carolina,226279,105710,34337,66707,4666
Vance County,North Carolina,44485,19977,12229,7332,416
Wake County,North Carolina,1048335,527624,302736,196082,28806
Warren County,North Carolina,19884,9842,6413,3214,215
Washington County,North Carolina,12070,6165,3510,2564,91
Watauga County,North Carolina,54140,29985,14138,13697,2150
Wayne County,North Carolina,124269,50689,21770,27540,1379
Wilkes County,North Carolina,68581,31296,6638,23752,906
Wilson County,North Carolina,81307,38135,19663,17531,941
Yadkin County,North Carolina,37653,17624,3160,13880,584
Yancey County,North Carolina,17610,9960,3196,6385,379
Adams County,North Dakota,2344,1218,216,909,93
Barnes County,North Dakota,10899,5344,1597,3160,587
Benson County,North Dakota,6840,2011,842,929,240
Billings County,North Dakota,948,605,59,495,51
Bottineau County,North Dakota,6573,3494,736,2494,264
Bowman County,North Dakota,3222,1787,227,1446,114
Burke County,North Dakota,2227,1052,119,895,38
Burleigh County,North Dakota,94606,47979,10881,32532,4566
Cass County,North Dakota,174189,80821,31361,39816,9644
Cavalier County,North Dakota,3824,2006,476,1357,173
Dickey County,North Dakota,4987,2407,554,1667,186
Divide County,North Dakota,2391,1219,245,867,107
Dunn County,North Dakota,4372,2243,358,1771,114
Eddy County,North Dakota,2288,1231,355,791,85
Emmons County,North Dakota,3338,1981,215,1677,89
Foster County,North Dakota,3309,1719,347,1241,131
Golden Valley County,North Dakota,1857,957,99,796,62
Grand Forks County,North Dakota,70473,30365,10851,16340,3174
Grant County,North Dakota,2379,1381,185,1108,88
Griggs County,North Dakota,2258,1265,298,847,120
Hettinger County,North Dakota,2597,1296,168,1050,78
Kidder County,North Dakota,2475,1376,179,1111,86
LaMoure County,North Dakota,4113,2151,502,1481,168
Logan County,North Dakota,1930,1067,114,888,65
McHenry County,North Dakota,5970,2820,490,2050,280
McIntosh County,North Dakota,2599,1446,235,1100,111
McKenzie County,North Dakota,12572,4672,698,3670,304
McLean County,North Dakota,9643,5315,1081,3860,374
Mercer County,North Dakota,8616,4682,621,3759,302
Morton County,North Dakota,30732,15832,3080,11336,1416
Mountrail County,North Dakota,10234,4106,1220,2582,304
Nelson County,North Dakota,2889,1717,536,1025,156
Oliver County,North Dakota,1895,1017,119,830,68
Pembina County,North Dakota,7046,3153,681,2208,264
Pierce County,North Dakota,4216,2071,431,1437,203
Ramsey County,North Dakota,11557,5305,1505,3217,583
Ransom County,North Dakota,5375,2359,838,1210,311
Renville County,North Dakota,2517,1293,201,993,99
Richland County,North Dakota,16289,7592,2064,4767,761
Rolette County,North Dakota,14716,3755,2099,1217,439
Sargent County,North Dakota,3883,1997,694,1088,215
Sheridan County,North Dakota,1342,787,95,650,42
Sioux County,North Dakota,4457,1232,758,260,214
Slope County,North Dakota,781,430,43,362,25
Stark County,North Dakota,30869,12322,1753,9755,814
Steele County,North Dakota,1912,999,361,538,100
Stutsman County,North Dakota,21068,10155,2498,6718,939
Towner County,North Dakota,2249,1157,305,733,119
Traill County,North Dakota,8001,3933,1241,2265,427
Walsh County,North Dakota,10816,4636,1167,2995,474
Ward County,North Dakota,69489,27412,5806,18636,2970
Wells County,North Dakota,4049,2383,419,1796,168
Williams County,North Dakota,34213,12807,1735,10069,1003
Adams County,Ohio,27807,11359,2326,8659,374
Allen County,Ohio,103613,45894,13294,30487,2113
Ashland County,Ohio,53520,24590,5740,17493,1357
Ashtabula County,Ohio,98171,40867,15577,23318,1972
Athens County,Ohio,66352,29443,16370,11354,1719
Auglaize County,Ohio,45766,23627,3980,18658,989
Belmont County,Ohio,68606,31122,8785,21108,1229
Brown County,Ohio,43638,19607,4353,14573,681
Butler County,Ohio,378354,173839,58642,106976,8221
Carroll County,Ohio,27621,13074,3154,9254,666
Champaign County,Ohio,38741,18104,4594,12631,879
Clark County,Ohio,134723,61429,23328,35205,2896
Clermont County,Ohio,203165,99121,26715,67518,4888
Clinton County,Ohio,41887,18675,4066,13838,771
Columbiana County,Ohio,103817,46201,12432,31676,2093
Coshocton County,Ohio,36617,15552,4013,10785,754
Crawford County,Ohio,42095,19237,4625,13611,1001
Cuyahoga County,Ohio,1254144,603822,398271,184211,21340
Darke County,Ohio,51624,25484,4470,20012,1002
Defiance County,Ohio,38140,18192,5368,11688,1136
Delaware County,Ohio,197144,103860,40872,57568,5420
Erie County,Ohio,74999,37578,16057,19648,1873
Fairfield County,Ohio,152789,72913,24881,44314,3718
Fayette County,Ohio,28670,11162,2739,7995,428
Franklin County,Ohio,1274450,581140,351198,199331,30611
Fulton County,Ohio,42306,21225,6069,13709,1447
Gallia County,Ohio,30186,12931,2628,9822,481
Geauga County,Ohio,93845,49941,17569,30227,2145
Greene County,Ohio,165290,81858,28943,48540,4375
Guernsey County,Ohio,39211,16557,4359,11445,753
Hamilton County,Ohio,811332,409109,215719,173665,19725
Hancock County,Ohio,75831,36023,9609,24183,2231
Hardin County,Ohio,31398,12294,2920,8717,657
Harrison County,Ohio,15252,7079,1688,5098,293
Henry County,Ohio,27282,13932,3756,9301,875
Highland County,Ohio,43006,18501,3773,14020,708
Hocking County,Ohio,28393,12838,3775,8497,566
Holmes County,Ohio,43847,11054,1788,8720,546
Huron County,Ohio,58367,24834,7192,16226,1416
Jackson County,Ohio,32528,13693,3226,9949,518
Jefferson County,Ohio,66944,32201,9675,21117,1409
Knox County,Ohio,60909,28687,8171,19131,1385
Lake County,Ohio,229525,116246,46397,64255,5594
Lawrence County,Ohio,60691,26607,6974,18689,944
Licking County,Ohio,171993,82761,27376,51241,4144
Logan County,Ohio,45128,21571,4647,15957,967
Lorain County,Ohio,306607,140562,66949,66818,6795
Lucas County,Ohio,432879,197556,110833,75698,11025
Madison County,Ohio,43377,17290,4779,11631,880
Mahoning County,Ohio,230269,115072,57381,53616,4075
Marion County,Ohio,65467,26322,7928,16961,1433
Medina County,Ohio,176876,91373,32182,54810,4381
Meigs County,Ohio,23166,9985,2260,7309,416
Mercer County,Ohio,40715,21726,3384,17506,836
Miami County,Ohio,104553,52734,13120,37079,2535
Monroe County,Ohio,14083,6795,1662,4868,265
Montgomery County,Ohio,531818,258301,122016,123909,12376
Morgan County,Ohio,14733,6443,1736,4431,276
Morrow County,Ohio,34922,16548,3761,11948,839
Muskingum County,Ohio,85993,36991,11123,24056,1812
Noble County,Ohio,14441,6013,1221,4549,243
Ottawa County,Ohio,40488,22218,8285,12653,1280
Paulding County,Ohio,18839,9047,2093,6500,454
Perry County,Ohio,35998,14995,4138,10228,629
Pickaway County,Ohio,57545,24745,6529,17076,1140
Pike County,Ohio,28093,11879,3539,7902,438
Portage County,Ohio,162521,76139,32397,39971,3771
Preble County,Ohio,41157,20565,4325,15446,794
Putnam County,Ohio,34007,18767,2922,14961,884
Richland County,Ohio,121242,55214,16085,36590,2539
Ross County,Ohio,76848,30380,10356,18652,1372
Sandusky County,Ohio,59317,28044,9929,16316,1799
Scioto County,Ohio,76436,30784,9132,20550,1102
Seneca County,Ohio,55467,23987,7404,14825,1758
Shelby County,Ohio,48765,23740,4243,18590,907
Stark County,Ohio,373447,175239,68146,98388,8705
Summit County,Ohio,541003,257979,134256,112026,11697
Trumbull County,Ohio,201715,96029,43014,49024,3991
Tuscarawas County,Ohio,92560,41289,12188,26918,2183
Union County,Ohio,55581,27429,7718,18096,1615
Van Wert County,Ohio,28177,13770,2697,10469,604
Vinton County,Ohio,13022,5502,1351,3883,268
Warren County,Ohio,226539,117267,33730,77643,5894
Washington County,Ohio,60598,29840,8026,20514,1300
Wayne County,Ohio,116613,49853,15031,32270,2552
Williams County,Ohio,36937,17308,4358,11939,1011
Wood County,Ohio,129768,64341,27318,32498,4525
Wyandot County,Ohio,22071,10592,2515,7468,609
Adair County,Oklahoma,22305,6513,1382,4787,344
Alfalfa County,Oklahoma,5936,2258,216,1933,109
Atoka County,Oklahoma,13894,5018,795,4084,139
Beaver County,Oklahoma,5435,2243,176,1993,74
Beckham County,Oklahoma,22427,7552,960,6308,284
Blaine County,Oklahoma,9625,3793,711,2884,198
Bryan County,Oklahoma,45599,13818,2804,10478,536
Caddo County,Oklahoma,29630,9348,2420,6482,446
Canadian County,Oklahoma,136386,55278,11674,39986,3618
Carter County,Oklahoma,48431,18534,4002,13752,780
Cherokee County,Oklahoma,48791,16490,5456,9994,1040
Choctaw County,Oklahoma,14877,5426,1067,4206,153
Cimarron County,Oklahoma,2189,1079,71,963,45
Cleveland County,Oklahoma,277809,109450,38829,62538,8083
Coal County,Oklahoma,5652,2399,411,1898,90
Comanche County,Oklahoma,121743,32564,11463,19183,1918
Cotton County,Oklahoma,5933,2602,424,2054,124
Craig County,Oklahoma,14465,5785,1252,4283,250
Creek County,Oklahoma,71191,28830,5841,21575,1414
Custer County,Oklahoma,29222,10541,2104,7826,611
Delaware County,Oklahoma,41965,15716,3311,11826,579
Dewey County,Oklahoma,4905,2248,222,1965,61
Ellis County,Oklahoma,4085,1827,155,1611,61
Garfield County,Oklahoma,62493,21710,4397,16009,1304
Garvin County,Oklahoma,27940,10546,1855,8253,438
Grady County,Oklahoma,54683,22286,3882,17316,1088
Grant County,Oklahoma,4454,2201,288,1827,86
Greer County,Oklahoma,5954,1896,323,1482,91
Harmon County,Oklahoma,2712,977,225,715,37
Harper County,Oklahoma,3776,1499,134,1318,47
Haskell County,Oklahoma,12695,4738,882,3701,155
Hughes County,Oklahoma,13417,4526,961,3388,177
Jackson County,Oklahoma,25440,7806,1473,5969,364
Jefferson County,Oklahoma,6250,2350,365,1910,75
Johnston County,Oklahoma,11126,4018,786,3093,139
Kay County,Oklahoma,44901,16803,3738,12172,893
Kingfisher County,Oklahoma,15613,6131,786,5156,189
Kiowa County,Oklahoma,9025,3493,767,2596,130
Latimer County,Oklahoma,10550,4056,797,3100,159
Le Flore County,Oklahoma,50144,17221,3250,13362,609
Lincoln County,Oklahoma,34872,14025,2430,10854,741
Logan County,Oklahoma,46027,18979,4248,13633,1098
Love County,Oklahoma,10016,3789,735,2922,132
McClain County,Oklahoma,38597,16858,2894,13169,795
McCurtain County,Oklahoma,33078,10726,1802,8656,268
McIntosh County,Oklahoma,19766,7963,2123,5505,335
Major County,Oklahoma,7751,3407,310,2948,149
Marshall County,Oklahoma,16237,5492,1096,4206,190
Mayes County,Oklahoma,41035,15717,3423,11555,739
Murray County,Oklahoma,13909,5528,1087,4175,266
Muskogee County,Oklahoma,69012,24216,7977,15043,1196
Noble County,Oklahoma,11410,4878,901,3715,262
Nowata County,Oklahoma,10415,4237,742,3321,174
Okfuskee County,Oklahoma,12079,3943,943,2800,200
Oklahoma County,Oklahoma,784611,273942,112813,141569,19560
Okmulgee County,Oklahoma,39075,13949,4385,8944,620
Osage County,Oklahoma,47364,18966,5597,12577,792
Ottawa County,Oklahoma,31592,10690,2584,7631,475
Pawnee County,Oklahoma,16471,6364,1344,4729,291
Payne County,Oklahoma,81850,27760,8788,16651,2321
Pittsburg County,Oklahoma,44335,17271,3711,12753,807
Pontotoc County,Oklahoma,38512,14831,3637,10431,763
Pottawatomie County,Oklahoma,72001,25452,6015,17848,1589
Pushmataha County,Oklahoma,11070,4483,748,3581,154
Roger Mills County,Oklahoma,3671,1759,151,1547,61
Rogers County,Oklahoma,90992,40862,7902,30913,2047
Seminole County,Oklahoma,25137,8037,2071,5613,353
Sequoyah County,Oklahoma,41867,14437,3061,10888,488
Stephens County,Oklahoma,43998,17904,3086,14182,636
Texas County,Oklahoma,21183,5780,858,4621,301
Tillman County,Oklahoma,7525,2706,657,1944,105
Tulsa County,Oklahoma,645951,247054,87847,144258,14949
Wagoner County,Oklahoma,77662,31300,6723,23005,1572
Washington County,Oklahoma,52027,22224,5048,15825,1351
Washita County,Oklahoma,11433,4631,588,3854,189
Woods County,Oklahoma,9157,3668,522,2947,199
Woodward County,Oklahoma,20975,7595,873,6347,375
Baker County,Oregon,15971,8779,1797,6218,764
Benton County,Oregon,89918,48753,29193,13445,6115
Clackamas County,Oregon,406625,214039,102095,88392,23552
Clatsop County,Oregon,38678,19664,9252,8138,2274
Columbia County,Oregon,50905,26618,10167,13217,3234
Coos County,Oregon,63319,31313,10448,17865,3000
Crook County,Oregon,22306,12172,2637,8511,1024
Curry County,Oregon,22607,12611,4300,7212,1099
Deschutes County,Oregon,180666,98557,42444,45692,10421
Douglas County,Oregon,108116,53521,14096,34582,4843
Gilliam County,Oregon,1857,1019,239,671,109
Grant County,Oregon,7166,4340,739,3210,391
Harney County,Oregon,7243,3974,683,2912,379
Hood River County,Oregon,23070,10910,6510,3272,1128
Jackson County,Oregon,214366,109327,44447,53870,11010
