County,State,Population,Total Votes,Democrats,Republican,Other
Franklin County,Nebraska,3544,1668,420,1196,52
Frontier County,Nebraska,3085,1393,244,1102,47
Furnas County,Nebraska,5299,2431,534,1849,48
Gage County,Nebraska,22955,9506,3516,5538,452
Garden County,Nebraska,2289,1219,203,963,53
Garfield County,Nebraska,1899,963,202,718,43
Gosper County,Nebraska,2146,1014,228,757,29
Grant County,Nebraska,736,385,49,324,12
Greeley County,Nebraska,2712,1310,416,839,55
Hall County,Nebraska,53569,18546,5952,11803,791
Hamilton County,Nebraska,9377,4491,1066,3251,174
Harlan County,Nebraska,3764,1852,438,1358,56
Hayes County,Nebraska,1070,571,66,486,19
Hitchcock County,Nebraska,3103,1480,312,1126,42
Holt County,Nebraska,11487,4959,846,3954,159
Hooker County,Nebraska,773,409,74,317,18
Howard County,Nebraska,6523,2827,955,1760,112
Jefferson County,Nebraska,8324,3847,1361,2351,135
Johnson County,Nebraska,4506,2112,794,1210,108
Kearney County,Nebraska,6889,3122,680,2333,109
Keith County,Nebraska,8839,3849,778,2953,118
Keya Paha County,Nebraska,981,513,78,422,13
Kimball County,Nebraska,4060,1820,379,1379,62
Knox County,Nebraska,9336,3978,1037,2784,157
Lancaster County,Nebraska,251523,107132,44650,55514,6968
Lincoln County,Nebraska,34660,15114,5205,9220,689
Logan County,Nebraska,773,412,60,336,16
Loup County,Nebraska,709,378,84,284,10
McPherson County,Nebraska,532,301,48,244,9
Madison County,Nebraska,35230,12853,2772,9636,445
Merrick County,Nebraska,8152,3340,848,2380,112
Morrill County,Nebraska,5420,2138,460,1597,81
Nance County,Nebraska,4054,1665,497,1105,63
Nemaha County,Nebraska,7578,3369,1063,2177,129
Nuckolls County,Nebraska,5032,2443,644,1701,98
Otoe County,Nebraska,15494,6662,2208,4178,276
Pawnee County,Nebraska,3088,1519,522,937,60
Perkins County,Nebraska,3181,1452,243,1170,39
Phelps County,Nebraska,9733,4627,934,3575,118
Pierce County,Nebraska,7824,3208,570,2534,104
Platte County,Nebraska,31500,12859,2612,9861,386
Polk County,Nebraska,5610,2613,610,1925,78
Red Willow County,Nebraska,11487,5025,1188,3680,157
Richardson County,Nebraska,9507,4150,1382,2623,145
Rock County,Nebraska,1743,894,141,725,28
Saline County,Nebraska,13880,5145,2321,2581,243
Sarpy County,Nebraska,123309,45278,14637,28979,1662
Saunders County,Nebraska,19852,8919,2852,5688,379
Scotts Bluff County,Nebraska,37012,13839,3937,9397,505
Seward County,Nebraska,16519,7016,2250,4457,309
Sheridan County,Nebraska,6165,2576,392,2105,79
Sherman County,Nebraska,3298,1705,564,1072,69
Sioux County,Nebraska,1471,752,98,629,25
Stanton County,Nebraska,6416,2486,500,1895,91
Thayer County,Nebraska,6030,3006,821,2096,89
Thomas County,Nebraska,733,395,55,329,11
Thurston County,Nebraska,7139,2082,924,1040,118
Valley County,Nebraska,4649,2263,583,1610,70
Washington County,Nebraska,18803,8626,2550,5758,318
Wayne County,Nebraska,9854,3940,1001,2774,165
Webster County,Nebraska,4045,1945,584,1302,59
Wheeler County,Nebraska,885,453,85,351,17
York County,Nebraska,14553,6460,1407,4816,237
Churchill County,Nevada,24024,8823,2191,6237,395
Clark County,Nevada,1393909,382198,196100,170932,15166
Douglas County,Nevada,41443,17974,5837,11193,944
Elko County,Nevada,45233,14180,2542,11025,613
Esmeralda County,Nevada,978,491,116,333,42
Eureka County,Nevada,1632,837,150,632,55
Humboldt County,Nevada,15868,5030,1128,3638,264
Lander County,Nevada,5702,2119,395,1619,105
Lincoln County,Nevada,4179,1956,461,1372,123
Lyon County,Nevada,34809,11992,3955,7270,767
Mineral County,Nevada,4999,2293,916,1227,150
Nye County,Nevada,32914,12181,4525,6904,752
Pershing County,Nevada,6672,1802,476,1221,105
Storey County,Nevada,3393,1798,666,1014,118
Washoe County,Nevada,341389,122301,52097,63640,6564
White Pine County,Nevada,9029,3543,1069,2234,240
Carson City,Nevada,52568,19452,7354,11084,1014
Belknap County,New Hampshire,56473,26795,10719,14799,1277
Carroll County,New Hampshire,43907,23879,9852,12597,1430
Cheshire County,New Hampshire,73953,33395,17382,13793,2220
Coos County,New Hampshire,33158,14600,6570,7329,701
Grafton County,New Hampshire,81868,38733,18326,18092,2315
Hillsborough County,New Hampshire,382162,165761,77625,80649,7487
Merrimack County,New Hampshire,136576,63684,30622,30028,3034
Rockingham County,New Hampshire,278599,134173,61628,65860,6685
Strafford County,New Hampshire,112643,49393,25400,21108,2885
Sullivan County,New Hampshire,40543,18668,8224,9304,1140
Atlantic County,New Jersey,253674,91102,52880,35593,2629
Bergen County,New Jersey,885180,366721,202682,152731,11308
Burlington County,New Jersey,424453,177541,99506,72254,5781
Camden County,New Jersey,506707,196861,127166,62464,7231
Cape May County,New Jersey,102314,47594,22189,23794,1611
Cumberland County,New Jersey,146263,48684,28188,18882,1614
Essex County,New Jersey,792253,259573,185505,66842,7226
Gloucester County,New Jersey,256524,107298,61095,42315,3888
Hudson County,New Jersey,610135,167361,118206,43804,5351
Hunterdon County,New Jersey,122579,56455,21387,32210,2858
Mercer County,New Jersey,351465,135559,83256,46670,5633
Middlesex County,New Jersey,752880,258849,154998,93545,10306
Monmouth County,New Jersey,616849,262141,131476,119291,11374
Morris County,New Jersey,471326,206508,88039,111066,7403
Ocean County,New Jersey,513608,216393,102104,105684,8605
Passaic County,New Jersey,490733,156573,90324,61043,5206
Salem County,New Jersey,64177,26972,13718,12257,997
Somerset County,New Jersey,298761,120377,56232,59725,4420
Sussex County,New Jersey,144714,57490,21353,33277,2860
Union County,New Jersey,523124,186373,112003,68554,5816
Warren County,New Jersey,102902,40801,16543,22172,2086
Bernalillo County,New Mexico,557601,204319,99461,95249,9609
Catron County,New Mexico,3567,1711,353,1273,85
Chaves County,New Mexico,61317,18149,6340,11378,431
Cibola County,New Mexico,25633,7088,4127,2752,209
Colfax County,New Mexico,14202,5461,2653,2600,208
Curry County,New Mexico,44991,11969,3471,8301,197
De Baca County,New Mexico,2218,982,349,612,21
Dona Ana County,New Mexico,175098,46653,23912,21263,1478
Eddy County,New Mexico,51399,17787,7108,10335,344
Grant County,New Mexico,30882,11241,5673,4961,607
Guadalupe County,New Mexico,4693,1651,1076,548,27
Harding County,New Mexico,801,593,214,366,13
Hidalgo County,New Mexico,5766,1834,839,954,41
Lea County,New Mexico,55264,14256,3855,10157,244
Lincoln County,New Mexico,19477,6772,2027,4458,287
Los Alamos County,New Mexico,18263,10218,4149,5623,446
Luna County,New Mexico,24908,6612,2975,3395,242
McKinley County,New Mexico,74563,15879,10281,5070,528
Mora County,New Mexico,5196,2191,1456,668,67
Otero County,New Mexico,62151,16204,5465,10258,481
Quay County,New Mexico,10012,3844,1471,2292,81
Rio Arriba County,New Mexico,41197,12097,8169,3495,433
Roosevelt County,New Mexico,18007,5651,1762,3762,127
Sandoval County,New Mexico,91251,31755,14899,15423,1433
San Juan County,New Mexico,114131,34657,11980,21434,1243
San Miguel County,New Mexico,30052,9161,6540,2215,406
Santa Fe County,New Mexico,129713,49471,32017,13974,3480
Sierra County,New Mexico,13209,4586,1689,2721,176
Socorro County,New Mexico,18002,6826,3294,3173,359
Taos County,New Mexico,30080,10895,7039,2744,1112
Torrance County,New Mexico,16915,4960,1868,2891,201
Union County,New Mexico,4192,1755,452,1269,34
Valencia County,New Mexico,66453,21377,9819,10803,755
Albany County,New York,295106,141969,85617,47624,8728
Allegany County,New York,49819,18689,6336,11436,917
Bronx County,New York,1334319,308048,265801,36245,6002
Broome County,New York,200351,87063,45381,36946,4736
Cattaraugus County,New York,83927,33733,13697,18382,1654
Cayuga County,New York,81871,33978,17031,14988,1959
Chautauqua County,New York,139593,58720,27016,29064,2640
Chemung County,New York,91094,37710,17424,18779,1507
Chenango County,New York,51325,20250,9112,10033,1105
Clinton County,New York,79891,30555,15542,13274,1739
Columbia County,New York,63046,28691,13489,13153,2049
Cortland County,New York,48693,20723,9691,9857,1175
Delaware County,New York,47864,20175,8450,10662,1063
Dutchess County,New York,280914,111762,52390,52669,6703
Erie County,New York,949440,424654,240176,160176,24302
Essex County,New York,38911,17932,7927,8822,1183
Franklin County,New York,51044,17447,8870,7643,934
Fulton County,New York,54976,21671,9314,11434,923
Genesee County,New York,60539,26069,10191,14459,1419
Greene County,New York,47986,21094,8480,11332,1282
Hamilton County,New York,5377,3682,1114,2388,180
Herkimer County,New York,64451,27705,12224,14147,1334
Jefferson County,New York,111790,36418,16799,18192,1427
Kings County,New York,2467006,617105,497468,96605,23032
Lewis County,New York,26989,10923,4333,6103,487
Livingston County,New York,64705,27223,10476,15244,1503
Madison County,New York,69450,28366,12017,14879,1470
Monroe County,New York,738979,317762,161743,141266,14753
Montgomery County,New York,49605,20809,10249,9765,795
Nassau County,New York,1336713,589707,341610,226954,21143
New York County,New York,1540547,563232,449300,79921,34011
Niagara County,New York,219620,93257,47781,40952,4524
Oneida County,New York,235146,95996,43933,47603,4460
Onondaga County,New York,458034,203629,109896,83678,10055
Ontario County,New York,100106,45948,19761,23885,2302
Orange County,New York,342892,126549,58170,62852,5527
Orleans County,New York,44178,15843,5991,9202,650
Oswego County,New York,122477,48473,22857,23249,2367
Otsego County,New York,61860,25358,11460,12219,1679
Putnam County,New York,96049,42547,18525,21853,2169
Queens County,New York,2230501,555930,416967,122052,16911
Rensselaer County,New York,152684,68436,34808,29562,4066
Richmond County,New York,445235,142121,73828,63903,4390
Rockland County,New York,287720,122580,69530,48441,4609
St. Lawrence County,New York,111864,39779,21386,16449,1944
Saratoga County,New York,201514,95057,43359,46623,5075
Schenectady County,New York,146581,66946,35534,27961,3451
Schoharie County,New York,31514,13548,5390,7459,699
Schuyler County,New York,19232,8153,3301,4381,471
Seneca County,New York,33343,14333,6841,6734,758
Steuben County,New York,98764,40563,14600,24200,1763
Suffolk County,New York,1424081,573866,306306,240992,26568
Sullivan County,New York,74134,28524,14348,12703,1473
Tioga County,New York,51838,22454,9170,12239,1045
Tompkins County,New York,96608,40060,21807,13351,4902
Ulster County,New York,177810,78225,38162,33447,6616
Warren County,New York,63273,28621,12193,14993,1435
Washington County,New York,60977,23555,9641,12596,1318
Wayne County,New York,93791,38329,14977,21701,1651
Westchester County,New York,925511,371775,218010,139278,14487
Wyoming County,New York,43399,17627,5935,10809,883
Yates County,New York,24723,10052,3962,5565,525
Alamance County,North Carolina,131423,47091,17459,29305,327
Alexander County,North Carolina,33774,13492,4166,9242,84
Alleghany County,North Carolina,10673,4313,1715,2531,67
Anson County,North Carolina,25342,7985,4792,3161,32
Ashe County,North Carolina,24480,10316,4011,6226,79
Avery County,North Carolina,17318,6694,1686,4956,52
Beaufort County,North Carolina,44950,17313,6634,10531,148
Bertie County,North Carolina,19762,7176,4660,2488,28
Bladen County,North Carolina,32270,10908,5889,4977,42
Brunswick County,North Carolina,73717,28839,13118,15427,294
Buncombe County,North Carolina,207152,85476,38545,46101,830
Burke County,North Carolina,89353,30658,11924,18466,268
Cabarrus County,North Carolina,132231,49381,16284,32704,393
Caldwell County,North Carolina,77721,26115,8588,17337,190
Camden County,North Carolina,6925,2831,1187,1628,16
Carteret County,North Carolina,59406,26461,8839,17381,241
Caswell County,North Carolina,23527,8422,4091,4270,61
Catawba County,North Carolina,142399,50841,16246,34244,351
Chatham County,North Carolina,49740,20931,10461,10248,222
Cherokee County,North Carolina,24357,9674,3239,6305,130
Chowan County,North Carolina,14478,4890,2430,2415,45
Clay County,North Carolina,8824,3852,1361,2416,75
Cleveland County,North Carolina,96357,32746,13455,19064,227
Columbus County,North Carolina,54759,18425,9986,8342,97
Craven County,North Carolina,91954,31985,12213,19494,278
Cumberland County,North Carolina,303755,77151,38626,38129,396
Currituck County,North Carolina,18294,6739,2595,4095,49
Dare County,North Carolina,30149,13002,5589,7301,112
Davidson County,North Carolina,147713,52047,16199,35387,461
Davie County,North Carolina,35046,13998,3651,10184,163
Duplin County,North Carolina,49236,14390,6475,7840,75
Durham County,North Carolina,224476,84604,53907,30150,547
Edgecombe County,North Carolina,55443,18202,11315,6836,51
Forsyth County,North Carolina,307156,120942,52457,67700,785
Franklin County,North Carolina,47611,16051,7454,8501,96
Gaston County,North Carolina,190679,59179,19281,39453,445
Gates County,North Carolina,10505,3446,1944,1480,22
Graham County,North Carolina,7994,3361,1006,2304,51
Granville County,North Carolina,48824,15194,7733,7364,97
Greene County,North Carolina,19020,5870,2478,3353,39
Guilford County,North Carolina,422324,166264,80787,84394,1083
Halifax County,North Carolina,57306,16970,10222,6698,50
Harnett County,North Carolina,91393,24167,9155,14762,250
Haywood County,North Carolina,54133,22273,9793,12118,362
Henderson County,North Carolina,89662,38607,12562,25688,357
Hertford County,North Carolina,22598,7897,5484,2382,31
Hoke County,North Carolina,33923,8582,5017,3439,126
Hyde County,North Carolina,5833,2237,1088,1132,17
Iredell County,North Carolina,123563,45586,15434,29853,299
Jackson County,North Carolina,33303,12121,5722,6237,162
Johnston County,North Carolina,123279,41155,13704,27212,239
Jones County,North Carolina,10289,3964,1822,2114,28
Lee County,North Carolina,49482,16283,6785,9406,92
Lenoir County,North Carolina,59556,21163,9527,11512,124
Lincoln County,North Carolina,64152,24529,8412,15951,166
McDowell County,North Carolina,42265,14011,4747,9109,155
Macon County,North Carolina,29959,13234,4683,8406,145
Madison County,North Carolina,19668,8325,3505,4676,144
Martin County,North Carolina,25506,9366,4929,4420,17
Mecklenburg County,North Carolina,700458,263036,126911,134068,2057
Mitchell County,North Carolina,15725,6600,1535,4984,81
Montgomery County,North Carolina,26892,8974,3979,4946,49
Moore County,North Carolina,75177,31301,11232,19882,187
Nash County,North Carolina,87696,30513,12376,17995,142
New Hanover County,North Carolina,160887,66319,29292,36503,524
Northampton County,North Carolina,22041,8200,5513,2667,20
Onslow County,North Carolina,150678,30215,10269,19657,289
Orange County,North Carolina,116141,49344,30921,17930,493
Pamlico County,North Carolina,12913,5242,2188,2999,55
Pasquotank County,North Carolina,34874,10903,5874,4943,86
Pender County,North Carolina,41212,14154,6415,7661,78
Perquimans County,North Carolina,11413,4306,2033,2230,43
Person County,North Carolina,35759,11833,5042,6722,69
Pitt County,North Carolina,134298,43075,19685,23192,198
Polk County,North Carolina,18403,8303,3114,5074,115
Randolph County,North Carolina,130995,42696,11366,30959,371
Richmond County,North Carolina,46611,14269,7935,6263,71
Robeson County,North Carolina,123334,29747,17834,11721,192
Rockingham County,North Carolina,92090,32528,13260,18979,289
Rowan County,North Carolina,130610,44133,14891,28922,320
Rutherford County,North Carolina,63064,21716,7697,13755,264
Sampson County,North Carolina,60242,19239,8768,10410,61
Scotland County,North Carolina,35944,9403,5627,3740,36
Stanly County,North Carolina,58246,22818,7066,15548,204
Stokes County,North Carolina,44779,17182,5030,12028,124
Surry County,North Carolina,71308,23358,7757,15401,200
Swain County,North Carolina,13041,4370,2097,2224,49
Transylvania County,North Carolina,29416,14225,5044,9011,170
Tyrrell County,North Carolina,4126,1566,849,706,11
Union County,North Carolina,125573,47161,14890,31876,395
Vance County,North Carolina,43159,12701,7092,5564,45
Wake County,North Carolina,633267,268220,123466,142494,2260
Warren County,North Carolina,19913,6795,4576,2202,17
Washington County,North Carolina,13695,4890,2704,2169,17
Watauga County,North Carolina,42905,18723,7959,10438,326
Wayne County,North Carolina,113648,33884,13005,20758,121
Wilkes County,North Carolina,65839,24323,7226,16826,271
Wilson County,North Carolina,73971,24826,11266,13466,94
Yadkin County,North Carolina,36516,13682,3127,10435,120
Yancey County,North Carolina,17768,8764,3714,4970,80
Adams County,North Dakota,2578,1160,286,826,48
Barnes County,North Dakota,11692,5748,1933,3452,363
Benson County,North Dakota,6943,2154,952,1055,147
Billings County,North Dakota,876,525,82,394,49
Bottineau County,North Dakota,7126,3690,1173,2349,168
Bowman County,North Dakota,3233,1471,330,1080,61
Burke County,North Dakota,2236,1039,296,698,45
Burleigh County,North Dakota,69534,34482,9842,22467,2173
Cass County,North Dakota,123662,58995,21451,33536,4008
Cavalier County,North Dakota,4811,2371,618,1513,240
Dickey County,North Dakota,5761,2786,806,1853,127
Divide County,North Dakota,2263,794,306,443,45
Dunn County,North Dakota,3605,1728,474,1124,130
Eddy County,North Dakota,2742,1268,458,703,107
Emmons County,North Dakota,4302,1992,405,1430,157
Foster County,North Dakota,3739,1743,474,1172,97
Golden Valley County,North Dakota,1915,812,156,611,45
Grand Forks County,North Dakota,66021,28385,10593,15875,1917
Grant County,North Dakota,2835,1427,235,1077,115
Griggs County,North Dakota,2732,1469,484,920,65
Hettinger County,North Dakota,2697,1519,353,1057,109
Kidder County,North Dakota,2724,1276,283,837,156
LaMoure County,North Dakota,4671,2468,689,1590,189
Logan County,North Dakota,2300,1145,223,812,110
McHenry County,North Dakota,5963,2737,888,1682,167
McIntosh County,North Dakota,3383,1637,350,1178,109
McKenzie County,North Dakota,5722,2364,653,1634,77
McLean County,North Dakota,9396,4646,1465,2891,290
Mercer County,North Dakota,8597,4353,1011,2984,358
Morton County,North Dakota,25332,11223,3439,6993,791
Mountrail County,North Dakota,6625,2896,1256,1466,174
Nelson County,North Dakota,3685,1840,687,1031,122
Oliver County,North Dakota,2051,1051,244,709,98
Pembina County,North Dakota,8590,3779,1093,2430,256
Pierce County,North Dakota,4657,1971,500,1348,123
Ramsey County,North Dakota,12001,4977,1658,3005,314
Ransom County,North Dakota,5891,2719,1080,1488,151
Renville County,North Dakota,2599,1332,443,820,69
Richland County,North Dakota,17946,8015,2490,4999,526
Rolette County,North Dakota,13658,4398,2681,1416,301
Sargent County,North Dakota,4349,2184,959,1103,122
Sheridan County,North Dakota,1702,928,161,707,60
Sioux County,North Dakota,4103,1041,724,269,48
Slope County,North Dakota,760,442,85,316,41
Stark County,North Dakota,22585,9777,2784,6387,606
Steele County,North Dakota,2238,1210,475,655,80
Stutsman County,North Dakota,21887,9118,3067,5488,563
Towner County,North Dakota,2858,1189,410,694,85
Traill County,North Dakota,8475,4112,1512,2392,208
Walsh County,North Dakota,12354,5182,1743,3099,340
Ward County,North Dakota,58839,22482,7533,13997,952
Wells County,North Dakota,5074,2410,661,1610,139
Williams County,North Dakota,19705,7807,2330,5187,290
Adams County,Ohio,27317,10235,3581,6380,274
Allen County,Ohio,108589,43795,13996,28647,1152
Ashland County,Ohio,52502,21258,6685,13533,1040
Ashtabula County,Ohio,102705,39472,19831,17940,1701
Athens County,Ohio,62324,25447,13158,9703,2586
Auglaize County,Ohio,46186,19892,5564,13770,558
Belmont County,Ohio,70172,30141,15980,12625,1536
Brown County,Ohio,42566,16429,5972,10027,430
Butler County,Ohio,333368,136737,46390,86587,3760
Carroll County,Ohio,28851,12261,4960,6732,569
Champaign County,Ohio,38941,15680,5955,9220,505
Clark County,Ohio,144605,57559,27984,27660,1915
Clermont County,Ohio,177960,69877,20927,47129,1821
Clinton County,Ohio,40566,15070,4791,9824,455
Columbiana County,Ohio,112048,44427,20657,21804,1966
Coshocton County,Ohio,36724,14268,5594,8243,431
Crawford County,Ohio,46827,19176,6721,11666,789
Cuyahoga County,Ohio,1391959,574782,359913,192099,22770
Darke County,Ohio,53291,23267,7741,14817,709
Defiance County,Ohio,39461,16242,6175,9540,527
Delaware County,Ohio,111759,55403,17134,36639,1630
Erie County,Ohio,79662,35015,17732,16105,1178
Fairfield County,Ohio,123485,54094,19065,33523,1506
Fayette County,Ohio,28495,9278,3363,5685,230
Franklin County,Ohio,1072018,414074,202018,197862,14194
Fulton County,Ohio,42104,18896,6805,11546,545
Gallia County,Ohio,31072,12776,4872,7511,393
Geauga County,Ohio,91179,42600,15327,25417,1856
Greene County,Ohio,148401,65204,25059,37946,2199
Guernsey County,Ohio,40803,15430,6643,8181,606
Hamilton County,Ohio,844124,377899,161578,204175,12146
Hancock County,Ohio,71321,30617,8798,20985,834
Hardin County,Ohio,31952,12068,4557,7124,387
Harrison County,Ohio,15854,7161,3351,3417,393
Henry County,Ohio,29177,13252,4367,8530,355
Highland County,Ohio,41019,15447,5328,9728,391
Hocking County,Ohio,28262,10756,4474,5702,580
Holmes County,Ohio,39049,9145,2066,6754,325
Huron County,Ohio,59611,21360,8183,12286,891
Jackson County,Ohio,32633,12490,5131,6958,401
Jefferson County,Ohio,73663,34636,17488,15038,2110
Knox County,Ohio,54616,21260,7133,13393,734
Lake County,Ohio,227548,102564,46497,51747,4320
Lawrence County,Ohio,62237,24452,11307,12531,614
Licking County,Ohio,146268,62466,23196,37180,2090
Logan County,Ohio,45984,18455,5945,11849,661
Lorain County,Ohio,285095,112180,59809,47957,4414
Lucas County,Ohio,454904,187350,108344,73342,5664
Madison County,Ohio,40218,14667,5287,8892,488
Mahoning County,Ohio,257104,114119,69212,40460,4447
Marion County,Ohio,66135,24815,10370,13617,828
Medina County,Ohio,151751,66883,26635,37349,2899
Meigs County,Ohio,23028,9795,3674,5750,371
Mercer County,Ohio,40913,18294,5212,12485,597
Miami County,Ohio,99015,42841,15584,26037,1220
Monroe County,Ohio,15172,7115,3605,3145,365
Montgomery County,Ohio,558522,230987,114597,109792,6598
Morgan County,Ohio,14944,5993,2261,3451,281
Morrow County,Ohio,31813,12839,4529,7842,468
Muskingum County,Ohio,84732,32624,13415,17995,1214
Noble County,Ohio,14108,5988,2296,3435,257
Ottawa County,Ohio,40983,19968,9485,9917,566
Paulding County,Ohio,20251,8946,3384,5210,352
Perry County,Ohio,34099,12828,5895,6440,493
Pickaway County,Ohio,52808,17740,6598,10717,425
Pike County,Ohio,27688,10560,4923,5333,304
Portage County,Ohio,152504,62899,31446,28271,3182
Preble County,Ohio,42381,18166,6375,11176,615
Putnam County,Ohio,34750,17344,4063,12837,444
Richland County,Ohio,128853,52779,20572,30138,2069
Ross County,Ohio,73507,26016,11662,13706,648
Sandusky County,Ohio,61812,25744,11146,13699,899
Scioto County,Ohio,79168,29945,13997,15022,926
Seneca County,Ohio,58588,24351,9512,13863,976
Shelby County,Ohio,48360,19670,6593,12476,601
Stark County,Ohio,378036,159844,75308,78153,6383
Summit County,Ohio,543442,224839,119759,96721,8359
Trumbull County,Ohio,224912,96239,57643,34654,3942
Tuscarawas County,Ohio,91043,37118,15879,19549,1690
Union County,Ohio,41338,17024,5040,11502,482
Van Wert County,Ohio,29627,13219,4209,8679,331
Vinton County,Ohio,12825,4946,2037,2720,189
Warren County,Ohio,161716,69078,19142,48318,1618
Washington County,Ohio,63180,26515,10383,15342,790
Wayne County,Ohio,111668,42436,14779,25901,1756
Williams County,Ohio,39199,15919,5454,9941,524
Wood County,Ohio,121199,52194,22687,27504,2003
Wyandot County,Ohio,22894,9827,3397,6113,317
Adair County,Oklahoma,21031,5977,2361,3503,113
Alfalfa County,Oklahoma,6080,2507,583,1886,38
Atoka County,Oklahoma,13820,4324,1906,2375,43
Beaver County,Oklahoma,5782,2456,339,2092,25
Beckham County,Oklahoma,19777,6532,2408,4067,57
Blaine County,Oklahoma,11959,4094,1402,2633,59
Bryan County,Oklahoma,36604,11746,5554,6084,108
Caddo County,Oklahoma,30037,9210,4272,4835,103
Canadian County,Oklahoma,88230,31360,8367,22679,314
Carter County,Oklahoma,45547,16458,6659,9667,132
Cherokee County,Oklahoma,42635,14468,7256,6918,294
Choctaw County,Oklahoma,15325,5315,2799,2461,55
Cimarron County,Oklahoma,3121,1484,227,1230,27
Cleveland County,Oklahoma,208614,76171,27792,47393,986
Coal County,Oklahoma,6009,2362,1148,1196,18
Comanche County,Oklahoma,115082,29333,11971,17103,259
Cotton County,Oklahoma,6613,2482,1068,1388,26
Craig County,Oklahoma,14928,5484,2568,2815,101
Creek County,Oklahoma,67507,23741,9753,13580,408
Custer County,Oklahoma,26066,9743,3115,6527,101
Delaware County,Oklahoma,37108,13353,5514,7618,221
Dewey County,Oklahoma,4714,2220,599,1607,14
Ellis County,Oklahoma,4050,2013,468,1513,32
Garfield County,Oklahoma,57721,21683,6543,14902,238
Garvin County,Oklahoma,27258,9843,4189,5536,118
Grady County,Oklahoma,45534,16276,6037,10040,199
Grant County,Oklahoma,5127,2503,709,1762,32
Greer County,Oklahoma,6044,2152,839,1287,26
Harmon County,Oklahoma,3272,1205,507,692,6
Harper County,Oklahoma,3537,1683,374,1296,13
Haskell County,Oklahoma,11818,4628,2510,2039,79
Hughes County,Oklahoma,14106,4585,2334,2196,55
Jackson County,Oklahoma,28278,8159,2515,5591,53
Jefferson County,Oklahoma,6773,2593,1245,1320,28
Johnston County,Oklahoma,10521,3930,1809,2072,49
Kay County,Oklahoma,47954,18162,6122,11768,272
Kingfisher County,Oklahoma,13898,6056,1304,4693,59
Kiowa County,Oklahoma,10201,3750,1544,2173,33
Latimer County,Oklahoma,10661,3669,1865,1739,65
Le Flore County,Oklahoma,48104,14985,6536,8215,234
Lincoln County,Oklahoma,32155,11701,4140,7387,174
Logan County,Oklahoma,33967,12870,4510,8187,173
Love County,Oklahoma,8826,3372,1530,1807,35
McClain County,Oklahoma,27863,10539,3679,6750,110
McCurtain County,Oklahoma,34348,10482,3752,6601,129
McIntosh County,Oklahoma,19432,7781,4206,3444,131
Major County,Oklahoma,7536,3352,635,2672,45
Marshall County,Oklahoma,13170,4900,2210,2641,49
Mayes County,Oklahoma,38413,14001,6618,7132,251
Murray County,Oklahoma,12582,4922,2263,2609,50
Muskogee County,Oklahoma,69418,24693,12520,11820,353
Noble County,Oklahoma,11385,4697,1416,3230,51
Nowata County,Oklahoma,10583,3849,1703,2069,77
Okfuskee County,Oklahoma,11841,3788,1814,1910,64
Oklahoma County,Oklahoma,661769,223111,81590,139078,2443
Okmulgee County,Oklahoma,39625,13178,7186,5797,195
Osage County,Oklahoma,44579,15909,7540,8138,231
Ottawa County,Oklahoma,33214,11411,5647,5625,139
Pawnee County,Oklahoma,16684,5925,2435,3386,104
Payne County,Oklahoma,68350,24947,9319,15256,372
Pittsburg County,Oklahoma,43982,16357,7627,8514,216
Pontotoc County,Oklahoma,35148,12836,5387,7299,150
Pottawatomie County,Oklahoma,65647,22316,8763,13235,318
Pushmataha County,Oklahoma,11638,4348,1969,2331,48
Roger Mills County,Oklahoma,3426,1687,441,1234,12
Rogers County,Oklahoma,71383,28951,10813,17713,425
Seminole County,Oklahoma,24963,7866,3783,4011,72
Sequoyah County,Oklahoma,39040,12254,5425,6614,215
Stephens County,Oklahoma,43116,17488,6467,10860,161
Texas County,Oklahoma,20161,6088,1084,4964,40
Tillman County,Oklahoma,9247,3349,1400,1920,29
Tulsa County,Oklahoma,563748,218691,81656,134152,2883
Wagoner County,Oklahoma,57711,21517,8244,12981,292
Washington County,Oklahoma,48987,20744,6644,13788,312
Washita County,Oklahoma,11497,4468,1564,2850,54
Woods County,Oklahoma,9049,4046,1235,2774,37
Woodward County,Oklahoma,18436,7100,1950,5067,83
Baker County,Oregon,16714,8258,2195,5618,445
Benton County,Oregon,78236,38226,19444,15825,2957
Clackamas County,Oregon,339223,162262,76421,77539,8302
Clatsop County,Oregon,35560,16474,8296,6950,1228
Columbia County,Oregon,43634,21195,10331,9369,1495
Coos County,Oregon,62662,29379,11610,15626,2143
Crook County,Oregon,19262,8277,2474,5363,440
Curry County,Oregon,21133,11513,4090,6551,872
Deschutes County,Oregon,116566,57885,22061,32132,3692
Douglas County,Oregon,100485,47220,14193,30294,2733
Gilliam County,Oregon,1908,1090,359,679,52
Grant County,Oregon,7906,3846,589,3078,179
Harney County,Oregon,7661,3734,766,2799,169
Hood River County,Oregon,20461,8549,4072,3721,756
Jackson County,Oregon,181775,84796,33153,46052,5591
Jefferson County,Oregon,19113,6897,2681,3838,378
Josephine County,Oregon,75851,36733,11864,22186,2683
Klamath County,Oregon,63885,27844,7541,18855,1448
Lake County,Oregon,7428,3729,707,2830,192
Lane County,Oregon,323492,152188,78583,61578,12027
Lincoln County,Oregon,44317,21118,10861,8446,1811
Linn County,Oregon,103020,44388,16682,25359,2347
